test_case,model,task,SA@50,SA@1,SA@5,SA@10,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
CRK26,ground_truth,gt,1,1,1,1,1,,,,,3.9621693572e-15,3.86016675048e-15,1.18082841249e-09,4.93173165129e-06,9.21132122169e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_m;_s,"[0.3323559287720523,2.0,0.3323559287720523,0.3323559287720523,0.3323559287720523,0.4107128880905833,0.2127680029454948]",-c0*A**c1 - c2*A*exp(-c3*_s*t) + c4*_m*sin(sqrt(A)),1,1,1,1,1,1,1,1,1
CRK27,ground_truth,gt,1,1,1,1,1,,,,,3.15426557138e-14,3.7058885957e-14,3.57677358958e-09,1.94634416575e-05,2.96671260414e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;_f;_s,"[0.3115334933234426,2.0,0.3115334933234426,0.3115334933234426,0.3115334933234426,0.333333333333333,0.748509349412972,0.2720797854846546]",-c0*A**c1 - c2*A*exp(-c3*_s*t) + c4*_f*A**c5,1,1,1,1,1,1,1,1,1
CRK28,ground_truth,gt,1,1,1,1,1,,,,,1.71827383658e-12,1.73000310497e-12,9.2799543867e-11,6.88711701122e-07,2.15160325751e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;_s;_z,"[0.3009370469546767,0.3009370469546767,0.3009370469546767,2.0,0.8913296033617462,4.0,1.0,0.2251879484995611,2.456068127218637]",-c0*A*exp(-c1*_s*t) + c2*_z*A**c3/(c4*A**c5 + c6),1,1,1,1,1,1,1,1,1
CRK29,ground_truth,gt,1,1,1,1,1,,,,,1.78444303782e-13,1.5942758157e-13,1.15055362449e-08,2.15874251699e-05,3.73493199178e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;_s;_z,"[0.1013264398776803,0.1013264398776803,0.1013264398776803,0.1013264398776803,2.0,0.8635828411814722,4.0,1.0,0.7465083371973302,8.152108839414039]",-c0*A - c1*A*exp(-c2*_s*t) + c3*_z*A**c4/(c5*A**c6 + c7),1,1,1,1,1,1,1,1,1
CRK30,ground_truth,gt,1,1,1,1,1,,,,,1.04777351681e-12,1.00875839438e-12,4.68658968501e-09,1.89023524705e-06,2.21177555774e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_s;_t,"[0.2566735077802864,0.2566735077802864,0.2566735077802864,0.2566735077802864,1.0,0.08000803809836032,3.672527147144827]",-c0*A - c1*A*exp(-c2*_s*t) + c3*_t*sin(log(A + c4)),1,1,1,1,1,1,1,1,1
CRK31,ground_truth,gt,1,1,1,1,1,,,,,6.92636698638e-15,3.63012766439e-15,4.17654031739e-09,0.0103212710045,0.00828892253024,0,0,1,0,1,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_w,"[0.5980340707747946,0.5980340707747946,0.5980340707747946,1.0,0.5127439385664522]",-c0*sqrt(A) - c1*A + c2*_w*cos(log(A + c3)),1,1,1,1,1,1,1,1,1
CRK32,ground_truth,gt,1,1,1,1,1,,,,,3.42283716452e-13,3.46632584391e-13,4.15451676601e-10,1.53391174874e-05,3.03997733789e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_f;_s,"[0.499473269579171,0.499473269579171,0.499473269579171,0.499473269579171,0.333333333333333,1.599908309653727,0.1012463905623306]",-c0*A - c1*A*exp(-c2*_s*t) + c3*_f*A**c4,1,1,1,1,1,1,1,1,1
CRK33,ground_truth,gt,1,1,1,1,1,,,,,2.43046894523e-13,1.91011482608e-13,2.88918816927e-08,0.0214705767609,0.000540622058217,0,0,1,1,1,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_t,"[0.1184687332563927,0.1184687332563927,2.0,0.1184687332563927,1.0,7.144356039320834]",-c0*sqrt(A) - c1*A**c2 + c3*_t*sin(log(A + c4)),1,1,1,1,1,1,1,1,1
CRK34,ground_truth,gt,1,1,1,1,1,,,,,2.48529691722e-13,2.421049658e-13,1.08567824792e-08,0.0551378015468,0.0157845418958,0,0,1,0,0,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_f,"[0.1689114325901851,2.0,0.1689114325901851,0.333333333333333,4.286279665757745]",-c0*A**c1 + c2*_f*A**c3,1,1,1,1,1,1,1,1,1
CRK35,ground_truth,gt,1,1,1,1,1,,,,,2.12539872788e-15,2.01843095648e-15,2.91443309056e-14,1.62300096332e-05,1.14487563993e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_q,"[0.1362569669001986,0.1362569669001986,0.9423435234237035,1.0,0.4569166022170135]",-c0*A + c1*_q*A*log(c2*t + c3),1,1,1,1,1,1,1,1,1
CRK_all,ground_truth,gt,36/36,36/36,36/36,36/36,36/36,0/36,0/36,0/36,0/36,1.53562494961e-13,1.48992405968e-13,3.87665695349e-09,1.78467256453e-05,1.90805908875e-05,24/36,27/36,35/36,30/36,32/36,36/36,24/36,27/36,35/36,,,,aggregate row; no single NMSE,combined aggregate row,,[],,35/36,35/36,35/36,35/36,35/36,36/36,35/36,35/36,35/36
MatSci0,ground_truth,gt,1,1,1,1,1,,,,,1.30115205103e-14,1.46035909674e-14,2.33149427977e-12,0.000173383495341,1.75220939384e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[31.11998205299424,0.05295088673159155,316.1945018642116,1.0,0.2255444745868377,316.1945018642116,0.5975773894779193,3.629301836816963,316.1945018642116]",c0*epsilon*(-c1*(T - c2) + c3) - c4*(T - c5) + epsilon**c6*c7*(T - c8),1,1,1,1,1,1,1,1,1
MatSci1,ground_truth,gt,1,1,1,1,1,,,,,1.54087321942e-12,1.53620781521e-12,2.82501868367e-10,1.15065043353e-06,1.41851015938e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7,"[7.773814951275034,3.0,55.12431765498469,0.2663690099729744,52.48673409660327,8.314,3.805399684804699,276.4388521115218]",c0*epsilon**c1 + c2*epsilon**c3*exp(-c4/(c5*T)) + epsilon*c6*sin(T - c7),1,1,1,1,1,1,1,1,1
MatSci2,ground_truth,gt,1,1,1,1,1,,,,,2.91972465094e-14,3.03878958461e-14,2.38913538236e-11,7.7331426915e-05,1.78278642552e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3,"[7.317170963605775,3.0,7.950202923669917,287.0924224974763]",c0*epsilon**c1 + c2*(T - c3)*exp(-epsilon),1,1,1,1,1,1,1,1,1
MatSci3,ground_truth,gt,1,1,1,1,1,,,,,2.00387063639e-14,1.95319047669e-14,9.43733252222e-13,1.69216384928e-07,2.16562026865e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[2.097020103120423,3.0,71.35562607889295,0.1998017387306482,5.002925364304703,8.314,3.0,3.304614904851916,370.1712095389104]",c0*epsilon**c1 + c2*epsilon**c3*exp(-c4/(c5*T)) + epsilon**c6*c7*(T - c8),1,1,1,1,1,1,1,1,1
MatSci4,ground_truth,gt,1,1,1,1,1,,,,,1.27196763776e-14,1.14593106132e-14,1.67428110805e-12,1.24289494955e-05,2.08413887757e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4,"[90.77601571302965,2.0,2.481902678286476,337.7690120541362,1.0]",c0*epsilon**c1 + c2*(T - c3)*log(epsilon + c4),1,1,1,1,1,1,1,1,1
MatSci5,ground_truth,gt,1,1,1,1,1,,,,,2.31852677135e-14,2.66394017313e-14,3.4226476225e-12,9.20090141196e-06,3.1290845357e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10,"[61.34686906400979,0.05076522329965729,278.147875124999,1.0,98.57939495694947,0.3178497443603504,49.45582326747874,8.314,1.450294566141342,2.304053848821008,278.147875124999]",c0*epsilon*(-c1*(T - c2) + c3) + c4*epsilon**c5*exp(-c6/(c7*T)) + epsilon**c8*c9*(T - c10),1,1,1,1,1,1,1,1,1
MatSci6,ground_truth,gt,1,1,1,1,1,,,,,4.63454328773e-14,4.98009397639e-14,2.37675404909e-12,6.67684717189e-06,3.63042655327e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[21.69809045303365,0.05460334940892902,342.5784399345082,1.0,5.649723021439129,342.5784399345082,2.0]",c0*epsilon*(-c1*(T - c2) + c3) + epsilon*c4*(T - c5)**c6,1,1,1,1,1,1,1,1,1
MatSci7,ground_truth,gt,1,1,1,1,1,,,,,1.2498325505e-14,1.13638834146e-14,1.06534955406e-12,0.000201945575566,2.21495322506e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[6.531365700567425,3.0,0.6867651335523405,289.0808051417499,3.018423785145038,289.0808051417499,1.0]",c0*epsilon**c1 - c2*(T - c3) + c4*(T - c5)*log(epsilon + c6),1,1,1,1,1,1,1,1,1
MatSci8,ground_truth,gt,1,1,1,1,1,,,,,1.33994710907e-14,1.52259347557e-14,1.68591749563e-12,2.90379067257e-05,2.04112748779e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[23.78834155591397,0.05042014460859048,330.2004199209183,1.0,0.9585455289307727,5.229500625918487,330.2004199209183]",c0*epsilon*(-c1*(T - c2) + c3) + epsilon**c4*c5*(T - c6),1,1,1,1,1,1,1,1,1
MatSci9,ground_truth,gt,1,1,1,1,1,,,,,2.76320797128e-14,2.93669210961e-14,8.06958453973e-13,1.3396165651e-05,3.27222071728e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[4.255830478818137,3.0,0.3902956878147404,308.8646781296164,3.0,8.63802815432207,308.8646781296164]",c0*epsilon**c1 - c2*(T - c3) + epsilon**c4*c5*(T - c6),1,1,1,1,1,1,1,1,1
MatSci10,ground_truth,gt,1,1,1,1,1,,,,,4.13061219033e-14,3.90824373519e-14,2.22443732908e-12,1.19698960453e-06,3.11849642062e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[7.722936175676248,3.0,36.65887349971503,0.2143544613866963,82.43745550530616,8.314,1.33613369874293,327.2644634707577,2.0]",c0*epsilon**c1 + c2*epsilon**c3*exp(-c4/(c5*T)) + epsilon*c6*(T - c7)**c8,1,1,1,1,1,1,1,1,1
MatSci11,ground_truth,gt,1,1,1,1,1,,,,,1.90878772564e-14,1.43967884856e-14,9.08893005662e-13,1.91652176154e-07,2.57264903608e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[61.56035387720087,0.4776400561850109,55.88105119862867,8.314,3.0,7.641072250261916,344.4595922700062]",c0*epsilon**c1*exp(-c2/(c3*T)) + epsilon**c4*c5*(T - c6),1,1,1,1,1,1,1,1,1
MatSci12,ground_truth,gt,1,1,1,1,1,,,,,1.6880135451e-14,1.48198825951e-14,1.22864133372e-11,2.39180417918e-07,1.11117528255e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10,"[3.624619743620559,0.05899178254607287,367.0230241424957,1.0,94.20501606887599,0.4474923740206969,55.01606214227756,8.314,5.12427601442365,367.0230241424957,2.0]",c0*epsilon*(-c1*(T - c2) + c3) + c4*epsilon**c5*exp(-c6/(c7*T)) + epsilon*c8*exp(-(T - c9)**c10),1,1,1,1,1,1,1,1,1
MatSci13,ground_truth,gt,1,1,1,1,1,,,,,1.90234582803e-14,1.87433761802e-14,4.81348168589e-12,0.000480418487413,1.59368576766e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4,"[0.6056800229293963,298.0016449216105,3.147371738113061,298.0016449216105,2.0]",-c0*(T - c1) + epsilon*c2*exp(-(T - c3)**c4),1,1,1,1,1,1,1,1,1
MatSci14,ground_truth,gt,1,1,1,1,1,,,,,2.1658967336e-14,1.94491592184e-14,1.36397534639e-12,3.11228222825e-05,2.20122047527e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4,"[0.5449782742323234,352.1579043725849,0.6261602091724962,1.518028840149799,352.1579043725849]",-c0*(T - c1) + epsilon**c2*c3*(T - c4),1,1,1,1,1,1,1,1,1
MatSci16,ground_truth,gt,1,1,1,1,1,,,,,1.52586060624e-14,1.39160440657e-14,1.64361025056e-12,6.70461830402e-05,2.21753785873e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[55.83157415573076,0.0969609510262908,325.3097844170149,1.0,6.648022720756571,325.3097844170149,2.0]",c0*epsilon*(-c1*(T - c2) + c3) + epsilon*c4*exp(-(T - c5)**c6),1,1,1,1,1,1,1,1,1
MatSci18,ground_truth,gt,1,1,1,1,1,,,,,4.60628493192e-14,4.62905613012e-14,2.31395651947e-12,2.91868160375e-05,3.45417520775e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4,"[2.353524517872731,2.0,6.266345790929248,342.1714397168912,2.0]",c0*epsilon**c1 + epsilon*c2*(T - c3)**c4,1,1,1,1,1,1,1,1,1
MatSci19,ground_truth,gt,1,1,1,1,1,,,,,1.44992229085e-14,1.41783085362e-14,1.76521688827e-12,8.07380283284e-07,2.10392323099e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[96.82940277854249,0.00975241411319901,352.1817839469633,1.0,0.4784822007985676,352.1817839469633,8.062014375498787,352.1817839469633,1.0]",c0*epsilon*(-c1*(T - c2) + c3) - c4*(T - c5) + c6*(T - c7)*log(epsilon + c8),1,1,1,1,1,1,1,1,1
MatSci20,ground_truth,gt,1,1,1,1,1,,,,,1.07373156231e-14,1.1723452819e-14,1.5203497296e-12,4.70780393312e-05,1.62591506429e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3,"[5.889184448896621,3.0,2.882177119706628,279.6235977851866]",c0*epsilon**c1 + c2*(T - c3)*sin(epsilon),1,1,1,1,1,1,1,1,1
MatSci21,ground_truth,gt,1,1,1,1,1,,,,,2.97207241892e-14,3.24300114311e-14,8.26787595701e-13,3.17443898519e-05,3.2874151519e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[28.5804435641639,2.0,0.2857003465652133,281.8702533757055,3.0,4.278428749432679,281.8702533757055]",c0*epsilon**c1 - c2*(T - c3) + epsilon**c4*c5*(T - c6),1,1,1,1,1,1,1,1,1
MatSci22,ground_truth,gt,1,1,1,1,1,,,,,1.02318629416e-11,1.03248572534e-11,2.20093333007e-10,0.000329368176724,5.87242007132e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3,"[72.33109007775502,2.0,7.746546088077286,287.7739091906226]",c0*epsilon**c1 + epsilon*c2*sin(T - c3),1,1,1,1,1,1,1,1,1
MatSci23,ground_truth,gt,1,1,1,1,1,,,,,1.2007106576e-14,1.45440039938e-14,1.55038821244e-12,2.16867480696e-07,1.74136601094e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[64.94580689182851,0.6137004742020207,36.94514734346487,8.314,0.2148222725160074,331.6841118020879,3.55398315218852,331.6841118020879,1.0]",c0*epsilon**c1*exp(-c2/(c3*T)) - c4*(T - c5) + c6*(T - c7)*log(epsilon + c8),1,1,1,1,1,1,1,1,1
MatSci24,ground_truth,gt,1,1,1,1,1,,,,,1.80444801602e-14,1.44728103145e-14,1.51081991431e-12,1.97266863212e-05,2.30523791351e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7,"[99.72829794207104,0.08976441603442807,330.599841780566,1.0,4.818532892851478,3.0,5.41673901332906,330.599841780566]",c0*epsilon*(-c1*(T - c2) + c3) + c4*epsilon**c5 + c6*(T - c7)*sin(epsilon),1,1,1,1,1,1,1,1,1
MatSci25,ground_truth,gt,1,1,1,1,1,,,,,7.72396800496e-13,5.3121477266e-13,1.93245630139e-10,1.48689875978e-06,1.51513805735e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5,"[83.23132137098519,0.9685242195998613,93.02338528053475,8.314,4.139814398886958,349.0227859889686]",c0*epsilon**c1*exp(-c2/(c3*T)) + epsilon*c4*sin(T - c5),1,1,1,1,1,1,1,1,1
MatSci28,ground_truth,gt,1,1,1,1,1,,,,,1.53630825932e-14,1.62440561581e-14,2.03008551387e-12,9.50892793142e-06,2.11247922427e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[11.11905375829476,2.0,11.11905375829476,0.09195630170381391,352.0084637124087,1.0,4.369918327483798,352.0084637124087,1.0]",c0*epsilon**c1 + c2*epsilon*(-c3*(T - c4) + c5) + c6*(T - c7)*log(epsilon + c8),1,1,1,1,1,1,1,1,1
MatSci_all,ground_truth,gt,25/25,25/25,25/25,25/25,25/25,0/25,0/25,0/25,0/25,1.90878772564e-14,1.87433761802e-14,1.76521688827e-12,1.3396165651e-05,2.21495322506e-07,25/25,25/25,25/25,25/25,25/25,25/25,25/25,25/25,25/25,,,,aggregate row; no single NMSE,combined aggregate row,,[],,25/25,25/25,25/25,25/25,25/25,25/25,25/25,25/25,25/25
PO0,ground_truth,gt,1,1,1,1,1,,,,,1.70910245654e-13,1.83648792649e-13,5.82222743641e-13,0.000122500184376,0.000226350700589,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;F0;beta;omega0,"[2.0,3.0,2.0,0.9479815920380456,0.7122767973500881,1.013264955616267]",F0*sin(t) - beta*sin(v) - omega0**c0*x**c1 - omega0**c2*x*exp(-Abs(x)),1,1,1,1,1,1,1,1,1
PO1,ground_truth,gt,1,1,1,1,1,,,,,1.28102990052e-14,1.27079698271e-14,9.59800958567e-14,0.000113016351556,7.96012268472e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;F0;omega0,"[2.0,2.0,0.4226191609168549,-1.074044651514283]",F0*sin(t) - omega0**c0*x - omega0**c1*x*exp(-Abs(x)),1,1,1,1,1,1,1,1,1
PO2,ground_truth,gt,1,1,1,1,1,,,,,3.86727218789e-13,3.15230999967e-13,0.0544983226212,0.460832001025,2.8537714721,0,0,0,0,0,0,0,0,0,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;alpha;mu;omega0,"[3.0,1.0,2.0,2.0,2.0,0.08924210317897308,0.7253064353399377,1.203061222647994]",-alpha*v**c0 - mu*(c1 - x**c2)*v - omega0**c3*x - omega0**c4*x*exp(-Abs(x)),1,1,1,0,0,0,0,0,0
PO3,ground_truth,gt,1,1,1,1,1,,,,,8.88394109032e-13,8.83301561741e-13,6.73465969076e-12,3.52274752e-05,0.000465979987028,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;F0;beta,"[2.0,0.1062569142304422,0.4843969780176376]",F0*sin(t) - beta*sin(v) - c0*beta*v,1,1,1,1,1,1,1,1,1
PO4,ground_truth,gt,1,1,1,1,1,,,,,1.15730980632e-14,9.68005917988e-15,7.88849862386e-14,2.84398027196e-05,8.50648794945e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;F0;alpha;gamma;omega0,"[3.0,2.0,0.333333333333333,1.0,2.0,0.3507818233996913,0.02304054067388048,0.05524110205313165,-1.051478753651591]",F0*sin(t) - alpha*v**c0 - omega0**c1*(gamma*Abs(v)**c2 + c3)*x - omega0**c4*x,1,1,1,1,1,1,1,1,1
PO5,ground_truth,gt,1,1,1,1,1,,,,,2.22603966277e-12,3.10042654423e-12,0.683176347645,2.28523326731,2.49470551005,0,0,0,0,0,0,0,0,0,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;beta;gamma;omega0,"[2.0,2.0,0.333333333333333,1.0,2.0,3.0,2.0,0.4480618113833388,0.09430567863398463,1.137520945990733]",-beta*sin(v) - c0*beta*v - omega0**c1*(gamma*Abs(v)**c2 + c3)*x - omega0**c4*x**c5 - omega0**c6*x,0,0,0,0,0,0,0,0,0
PO6,ground_truth,gt,1,1,1,1,1,,,,,4.70778030757e-15,1.09058309948e-14,4.4548858895e-10,3.16006740986e-06,4.04763884315e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;beta;omega0,"[1.0,2.0,2.0,3.0,0.330586246512762,-1.081594183010037]",-beta*log(Abs(v) + c0) - c1*beta*v - omega0**c2*x**c3,1,1,1,1,1,1,1,1,1
PO7,ground_truth,gt,1,1,1,1,1,,,,,8.3417362934e-15,8.23319513366e-15,1.08628148361e-14,3.04616404095e-06,2.96212812998e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;alpha;beta;omega0,"[3.0,0.333333333333333,2.0,3.0,0.04589388272923189,0.7295609912048436,1.132745424195125]",-alpha*v**c0 - beta*Abs(v)**c1 - omega0**c2*x**c3,1,1,1,1,1,1,1,1,1
PO8,ground_truth,gt,1,1,1,1,1,,,,,5.95764128199e-15,5.38022856665e-15,6.6712115697e-15,6.00555649583e-07,6.74895498834e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;beta;omega0,"[0.333333333333333,2.0,3.0,0.6004045339770914,-1.043400781721249]",-beta*Abs(v)**c0 - omega0**c1*x**c2,1,1,1,1,1,1,1,1,1
PO9,ground_truth,gt,1,1,1,1,1,,,,,2.32021269471e-14,2.15166529123e-14,7.38952059753e-12,0.00497143782008,0.000934543831108,0,1,1,1,1,1,0,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;F0;gamma;mu;omega0,"[1.0,2.0,2.0,0.333333333333333,1.0,2.0,0.3064552762676696,0.06821634756847383,0.4243105872181822,-1.388268385186753]",F0*sin(t) - mu*(c0 - x**c1)*v - omega0**c2*(gamma*Abs(v)**c3 + c4)*x - omega0**c5*x,1,1,1,1,1,1,1,1,1
PO10,ground_truth,gt,1,1,1,1,1,,,,,6.59384303651e-15,7.42103595896e-15,1.39066224933e-14,1.96474500032e-05,6.31496274066e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;F0;gamma;omega0,"[2.0,1.0,2.0,3.0,2.0,0.7998420605592543,0.02483508338820688,-1.411255117988119]",F0*sin(t) - omega0**c0*(gamma*t + c1)*x - omega0**c2*x**c3 - omega0**c4*x,1,1,1,1,1,1,1,1,1
PO11,ground_truth,gt,1,1,1,1,1,,,,,1.55470791442e-12,1.16086715245e-12,0.0278610394286,1.3709267861,7.47925679896,0,0,0,0,0,0,0,0,0,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;beta;gamma;omega0,"[2.0,1.0,2.0,3.0,0.7749196806562938,0.09218491510458195,-1.58514953863429]",-beta*sin(v) - omega0**c0*(gamma*t + c1)*x - omega0**c2*x**c3,1,1,1,0,0,0,0,0,0
PO12,ground_truth,gt,1,1,1,1,1,,,,,1.79558510597e-14,1.77331572492e-14,9.96396743501e-14,3.89617975982e-05,8.11670012834e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;F0;alpha;beta;gamma;omega0,"[3.0,0.333333333333333,2.0,1.0,2.0,0.4155288108535828,0.04937274428379918,0.2916677484087053,0.02227343306946841,-1.014544665841566]",F0*sin(t) - alpha*v**c0 - beta*Abs(v)**c1 - omega0**c2*(gamma*t + c3)*x - omega0**c4*x,1,1,1,1,1,1,1,1,1
