test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
CRK12,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,4.49974108903e-12,4.20998811059e-12,3.28002378769e-08,1.20885876879e-05,1.59826246769e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK12.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-3.4480430777204325,7.060661208944169,0.4340669193142221,18.06006311682788,-0.4532868062865606,-0.08528683801389339,-0.0032972776735285736,-0.0674516242913718,0.6481798151559854,-0.011657646719614473]",(A*c0*(c1 + t)*(A*c2 + 1) + (A + c3)*(A*(c1 + t) + (A*c2 + 1)*(A*c4*(c1 + t)*exp(c5*t) + c6*t + c7*(c1 + t)*log(A*c8 + 1) + c9)))/((A + c3)*(c1 + t)*(A*c2 + 1)),1,1,1,1,1,1,1,1,1
CRK13,qwen3-6-27b,full,0,0,1,1,1,0,0,0,0,7.26255851153e-15,7.08213911616e-15,5.83764690343e-13,1.09972429559e-07,9.85220189867e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK13.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.0026368074773369054,-0.013096975951728363,-0.013096975951694583,-0.0130969759516938,-0.19786389449912314,-0.04926456286859107,0.39915800154105935,-0.6430359830847924,0.6191247097119384]",A*(A*(A**2*c0 + A*c1 + A*c2 + A*c3 + c4 + c5*exp(A*c6)) + c7 + c8*exp(A*c6)),1,1,1,1,1,1,1,1,1
CRK14,qwen3-6-27b,full,1,1,1,1,1,0,0,0,0,1.87778998725e-14,1.98693543991e-14,5.07953847062e-11,7.67017600653e-06,4.98204929611e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK14.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[-0.12862421383484457,-0.1286242109043305,-0.05938438033685139,0.3894244842764775,0.5829315810015081]",sqrt(A)*c0 + A*c1*exp(c2*t) + c3*sin(A*c4),1,1,1,1,1,1,1,1,1
CRK15,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,2.81074647251e-13,2.65739635023e-13,5.62848744954e-09,1.43062254212e-06,1.1339817344e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK15.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.02048860808026656,1.2161338599661546,-5.3739825788179365,0.16364412136953108,-1.2014881644798094,-0.12060570013598472,-0.0686209051172765,-0.0260541021413944,2.1639674918351663,0.8574239503370141]",(A*c0*(A*c1 + 1) + A*c2*log(A*c3 + 1) + A*c4 + (A*c1 + 1)*(A*c5*exp(c6*t) + c7 + c8*log(A*c9 + 1)))/(A*c1 + 1),1,1,1,1,1,1,1,1,1
CRK16,qwen3-6-27b,full,0,0,1,1,1,0,0,0,0,1.11025199754e-14,1.1920159553e-14,2.83539483059e-07,0.000141266227359,0.000211524905948,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK16.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-70.04082373053542,0.007333598967596877,0.7361425496024772,-0.9551349788495239,1.8119027049091145,0.038141974845273936,4.38659918627476,-0.8178906802046635,0.13595673993525095,0.5217603719209175]",(sqrt(A)*c0*log(A*c1 + 1) + A*c2 + c3*(sqrt(A)*c4 + 1)*sin(A*c5 + c6) + c7 + c8*log(A*c9 + 1))/(sqrt(A)*c4 + 1),1,1,1,1,1,1,1,1,1
CRK17,qwen3-6-27b,full,1,1,1,1,1,0,0,0,0,4.09842020982e-15,4.16660280447e-15,5.63491178228e-13,9.21104878134e-07,7.29725292545e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK17.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2,"[0.2084703211494884,-0.6750544484631456,-0.07831322610708163]",A**(1/3)*c0 + c1*exp(c2*t)*Abs(A),1,1,1,1,1,1,1,1,1
CRK18,qwen3-6-27b,full,0,1,1,1,1,0,0,0,0,4.24791858715e-15,3.09420321425e-15,2.33943242082e-09,9.87504706104e-06,1.98557436907e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.06368372977386087,-0.19815648785802226,-1.8222585857325535,0.04860825886924359,-1.9849056920093815,2.0589839568286386,0.5157724131362126,-8.313350870323113,0.1437507997539949,8.169599989837895]",(A*(A**3*c0 + A**2*c1 + A + c2 + c3*exp(A*c4) + c5*cos(A*c6)) + c7 + c8*exp(A*c4) + c9*cos(A*c6))/A,1,1,1,1,1,1,1,1,1
CRK19,qwen3-6-27b,full,0,0,1,1,1,0,0,0,0,1.60827524496e-12,1.51623496532e-12,6.87273286392e-09,6.44633826053e-06,7.78856870608e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK19.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.25363040438544565,0.01401517124943827,1.0805010069298944,-0.3100453087032879,-0.16497860505412418,-0.01275873331567349,0.4629590665470013,0.047979926382356645,1.31560009991221,3.2430081022382504]",(A*(c0*(A**2*c1 + 1) + (A*c2 + 1)*(A*c3 + (A**2*c1 + 1)*(c4*exp(c5*t) + c6))) + c7*(A*c2 + 1)*(A**2*c1 + 1)*sin(A*c8 + c9))/((A*c2 + 1)*(A**2*c1 + 1)),1,1,1,1,1,1,1,1,1
CRK20,qwen3-6-27b,full,1,1,1,1,1,0,0,0,0,3.25017192792e-13,3.26698190564e-13,1.29341036722e-08,1.3507363887e-05,1.86723576333e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK20.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[-0.3122128654126568,-0.07984004165070979,0.005385630577126032,0.8664956428015845,1.5708288090080287,0.4717285977661303,0.8607700065000791]",A*(c0*exp(c1*t) + c2*sin(A*c3 + c4)) + c5*sin(A*c6),1,1,1,1,1,1,1,1,1
CRK21,qwen3-6-27b,full,0,1,1,1,1,0,0,0,0,1.37676187408e-15,1.46876282462e-15,7.55079188379e-15,0.000112871380571,9.53947373e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK21.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.09679195126029301,0.43810684476773976,0.08820095871820322,-0.9112380369617891,-0.08901017760403052,1.097408061956314]",A*(c0*log(c1*t + 1) + c2*t*log(c1*t + 1) + (c3*t - 1)*exp(c4*t))/(c5 + t),1,1,1,1,1,1,1,1,1
CRK22,qwen3-6-27b,full,1,1,1,1,1,0,0,0,0,2.21259682421e-15,1.97163961489e-15,1.35565484166e-12,2.21626292965e-07,3.00140630553e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK22.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.203313563673882,-0.06535116715549867,-0.20924755701648823,0.971638441465389,0.21528597053667584,-0.2092477832731391]",A*(A**4*c0*exp(c1*t) + A*c2*(A**4*c3 + 1) + A*c4 + c5*exp(c1*t))/(A**4*c3 + 1),1,1,1,1,1,1,1,1,1
CRK23,qwen3-6-27b,full,0,1,1,1,1,0,0,0,0,8.15336700561e-14,7.84672719411e-14,2.87135825511e-08,0.00997934985453,0.000432297531307,0,1,1,1,1,1,0,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK23.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.3550756662454028,-0.0239397767717262,0.8359082415613218,-0.19716019428017498,0.004769381503899833,-0.013039174520992807,0.2092622735312838,-1.288876895300458,1.0896594882918738,-0.0013508814800449632]",(A**2*(A*c0 + c1*exp(A*c2) + c3 + c4*cos(A + c5)) + A*(c6*exp(A*c2) + c7*cos(A + c5) + c8) + c9)/A**2,1,1,1,1,1,1,1,1,1
CRK24,qwen3-6-27b,full,0,1,1,1,1,0,0,0,0,3.15814170803e-13,1.78776911936e-13,5.69248837408e-09,0.00920622322295,0.000438202293255,0,1,1,1,1,1,0,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK24.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[0.4493871132677913,0.605980772451059,1.4664502302177558,-0.02434595816566287,-0.20082353787414642,-0.025896420815813795,0.042143083796137515]",(A**(1/3)*c0*(A*c1 + c2) + A*c3 + A*(A*c1 + c2)*(A*c4 + c5) + c6)/(A*c1 + c2),1,1,1,1,1,1,1,1,1
CRK25,qwen3-6-27b,full,0,1,1,1,1,0,0,0,0,2.85436222554e-14,2.79600876643e-14,4.23228107465e-08,5.23550187952e-05,0.000103173674865,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK25.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[1.4073174244411977,2.3389993885811897,1.022893447140174,2.238392258071979,-0.3741326031670534,-0.4219627065325575,2.0875736779492224,-0.11208460228291232,-1.7213821019281745]",(A*c0*(A*c1 + c2) + (A + c3)*(c4 + (A + c2)*(A*c5 + c6*exp(A*c7) + c8)))/((A + c3)*(A*c1 + c2)),1,1,1,1,1,1,1,1,1
CRK26,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,3.90302451465e-15,3.86250775633e-15,1.18275128406e-09,4.90364208985e-06,9.16107180785e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK26.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.006553055087614678,-0.33712487144079895,-0.33235592771227385,-0.07071470674596013,0.31484406793731246,-0.009890602823237598,-2.4590182027621204,0.0186505597727813,0.5846156666111131,6.727278825657247]",(A*(c0 + (A*c1 + c2*exp(c3*t))*(A**2*c4 + 1)) + c5*(A**2*c4 + 1)*exp(A*c6) + c7*(A**2*c4 + 1)*log(c8*exp(A**(1/3)*c9) + 1))/(A**2*c4 + 1),1,1,1,1,1,1,1,1,1
CRK27,qwen3-6-27b,full,0,0,0,1,1,0,0,0,0,3.12740456106e-14,3.69772558719e-14,3.58925239878e-09,1.92753134391e-05,3.0185414534e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK27.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.3172888574832689,5.933200094862092,0.5388023371106353,-0.31153348998469876,-0.0847619689110086,-1.3087046602436743,-0.05035852892701719,-0.07815193974255577,-0.03976133956635214,-1.7434995523497152]",(A**2*c0*(A*c1 + 1) + A*c2 + (A*c1 + 1)*(A*c3*exp(c4*t) + c5*(A*c6 + c7) + c8*exp(A*c9)))/(A*c1 + 1),1,1,1,1,1,1,1,1,1
CRK28,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,2.32039526984e-08,2.64913791471e-08,0.00142618314324,0.000154102804687,0.000706903928097,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK28.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1943.4796810492255,128.3415559149532,24.798046951670635,0.07816566828051771,-1480.6577631925438,33.0098856375689,-17.407961135778727,158.03291984317735,-11.763284724045263,-46.45945914111386]",(A*c0*t*(A + 1) + c1*(A + 1)*(c2 + t)**2*log(c3*t + 1) + (c2 + t)*(A*c4*(A + 1) + (c5 + t)*(A**2*c6 + A*c7 + c8*t + c9)))/((A + 1)*(c2 + t)**2*(c5 + t)),1,1,1,1,1,1,1,1,1
CRK29,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,7.59533329832e-13,5.89611847254e-13,4.59317911679e-08,3.59155017443e-05,7.38756738113e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK29.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.03139570772453601,-0.4732198616385446,-0.10132049940064523,-0.07564473920800747,0.5977914828542445,3.1552214233376965,-0.5336939486504658,-2.800988579705843,-3.0898025198672348,-0.04344837433910905]",A**2*c0 + A*c1 + A*c2*exp(c3*t) + c4*log(A*c5 + 1) + c6*exp(A**c7*c8) + c9/A**3,1,1,1,1,1,1,1,1,1
CRK30,qwen3-6-27b,full,0,0,0,1,1,0,0,0,0,1.04730818463e-12,1.00689254445e-12,4.75500140458e-09,1.878003994e-06,2.38764647035e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK30.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.20627680806655663,-0.25667354568737716,-0.020535964918826533,-3.6534694787482445,0.5629696144428977,10.61251472661306,-0.004047363352940332,-18.958012264698613,0.04145431131683445]",A*c0 + A*c1*exp(c2*t) + c3*log(A*c4 + 1) + c5 + c6/A + c7*log(A*c4 + 1)/A + c8/A**(1/3),1,1,1,1,1,1,1,1,1
CRK31,qwen3-6-27b,full,0,0,0,1,1,0,0,0,0,6.71780064768e-15,4.22152061308e-15,4.17298080296e-09,0.0103399550486,0.00827289672922,0,0,1,0,1,1,0,0,1,logs/llm-srbench/full/qwen3-6-27b/CRK31.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.3049856555589396,0.45555128319624033,2.56601280735734,-0.612532754818808,0.47445094754157774,0.47968407119259304,-0.01567803242898872,-0.7187657888188407,0.1489003459031084,0.14012806042771597]",(A*c0*(A + c1) + (A*c2 + 1)*(sqrt(A)*c3*(A + c1)*(A*c4 + 1) + A**2*c5*(A + c1) + (A*c4 + 1)*(A**3*c6 + A**2*c7 + A*c8 + c9)))/((A + c1)*(A*c2 + 1)),1,1,1,1,1,1,1,1,1
CRK32,qwen3-6-27b,full,0,0,0,1,1,0,0,0,0,3.42116464008e-13,3.47062079836e-13,4.13340525143e-10,1.51023697674e-05,2.98250602923e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK32.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.5050432974540038,1.046722628763523,0.17801547631303,0.3553716971529293,-0.05169823728189662,0.32605630002208835,-0.4994733297668153,-0.050569857953132055,-0.48424827686921884,0.5148944226676698]",(c0*(A + c1)*(A + c2)*log(A*c3 + 1) + c4*(A + c1) + (A + c2)*(A*c5 + (A + c1)*(A*c6*exp(c7*t) + A*c8 + c9)))/((A + c1)*(A + c2)),1,1,1,1,1,1,1,1,1
CRK33,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,2.4283564893e-13,1.91755148094e-13,2.88342832022e-08,0.0218176783306,0.000537503970588,0,0,1,1,1,1,0,0,1,logs/llm-srbench/full/qwen3-6-27b/CRK33.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.12317990156282727,-0.11460651916773223,1.3890469353457964,1.9007736653933176,-1.8786950453298266,-0.45494014781854547,-3.01293392548559,0.38690055258261646]",A**(1/3)*c0 + A*c1*(A + c2) + c3 + c4*exp(c5*Abs(c6*log(A*c7 + 1))),1,1,1,1,1,1,1,1,1
CRK34,qwen3-6-27b,full,0,0,0,1,1,0,0,0,0,2.48450649716e-13,2.42302642442e-13,1.08605613235e-08,0.0549402600948,0.015586928817,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/qwen3-6-27b/CRK34.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-1.0402313524180866,1.775612785597424,0.8747931045646268,4.723183388901594,1.4556878782509626,-0.16950792088952404,0.0410081058230811,0.359139936475392,-0.014183571311593821]",(A**(1/3)*c0*(sqrt(A) + c1) + (A*c2 + c3)*(A**(5/6)*c4 + A**(1/3)*(sqrt(A) + c1)*(A**2*c5 + A*c6 + c7) + c8*(sqrt(A) + c1)))/(A**(1/3)*(sqrt(A) + c1)*(A*c2 + c3)),1,1,1,1,1,1,1,1,1
CRK35,qwen3-6-27b,full,1,1,1,1,1,0,0,0,0,2.12427296892e-15,2.02818347426e-15,2.91590280037e-14,1.33196484887e-05,1.15604433287e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/CRK35.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[0.010131309440717549,-13.449092370843204,26.18101250436286,-3.8325933455771795,0.06225805670364211,0.9423438395508776]",(A*c0*(c1*t + c2) + A*c3 + c4*(c2 + t)*log(c5*t + 1)*Abs(A))/(c2 + t),1,1,1,1,1,1,1,1,1
CRK_all,qwen3-6-27b,full,8/36,16/36,21/36,27/36,27/36,0/36,0/36,0/36,0/36,2.45643149323e-13,1.98990980835e-13,5.66048791181e-09,2.4935587546e-05,2.50205791124e-05,24/36,27/36,35/36,30/36,32/36,36/36,24/36,27/36,35/36,,,,aggregate row; no single NMSE,combined aggregate row,,[],,35/36,35/36,35/36,35/36,35/36,36/36,35/36,35/36,35/36
MatSci0,qwen3-6-27b,full,0,1,1,1,1,0,0,0,0,5.22060307157e-15,5.8785373275e-15,1.0098689417e-12,2.63390516116e-05,1.29016890965e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci0.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.029508072929427063,0.7762707591509178,17.797982914595096,-103.82092132164198,-1212.055089955338,1814.6530800701473,1.5975788467279357,-103.8187934157034,-156.76690518729507,0.59757830429107]",T*c0 + T*c1*epsilon + c2 + c3*epsilon + c4*epsilon**2 + c5*epsilon**c6 + c7*epsilon + c8*epsilon**c9,1,1,1,1,1,1,1,1,1
MatSci1,qwen3-6-27b,full,1,1,1,1,1,0,0,0,0,1.54048438826e-12,1.54605193689e-12,2.82691306222e-10,1.14313330583e-06,1.432626556e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci1.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[7.773823238410592,3.8053995933512277,0.02130135055693116,55.14333558436575,0.2663679225821757,-6.310849335787235,-0.019021379804038833,0.2633422644757451]",c0*epsilon**3 + c1*sin(T + c2)*Abs(epsilon) + c3*epsilon**c4*exp(c5/T) + c6*Abs(epsilon)**c7,1,1,1,1,1,1,1,1,1
MatSci2,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,4.41598183724e-15,4.86858039614e-15,5.23782560802e-12,9.93744868981e-06,7.97624175345e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci2.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-541.9106568480923,1585.3998381346237,0.09403504304725026,0.27272366913360574,0.46941118081982885,-5976.386035211182,-1.3499846910980975,237.03055597518414,3.4724948741751134]",(c0*epsilon + c1 + (c2*epsilon + c3)*(T*c4 + c5*exp(c6*epsilon) + c7*sin(c8 + epsilon)))/(c2*epsilon + c3),1,1,1,1,1,1,1,1,1
MatSci3,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,2.12090268201e-14,2.0150857001e-14,1.45906526697e-12,6.84300198459e-07,3.04503741187e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.0030775474761400878,3.304253360285578,-0.0016882968547881892,0.48907372699897683,5.380945468738101,-0.017075929500631432,-0.5743200704855499,-0.6637715361352028,-1220.5547991368885,70.62606268999981]",T*c0*epsilon**(1/5) + T*c1*epsilon**3 + T*c2*epsilon + c3*sqrt(epsilon) + c4*epsilon*exp(T*c5) + c6*epsilon**(1/3) + c7*epsilon + c8*epsilon**3 + c9*epsilon**(1/5),1,1,1,1,1,1,1,1,1
MatSci4,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,6.24149882564e-15,5.44865596338e-15,1.02256116458e-12,2.33853120625e-06,1.56707461739e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci4.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-2175.279651539872,0.9787868501944115,85.92842045566154,112.67486829538613,-0.00252035552258155,1.5129626693915241,30.20092311090961,1383.7121619344034]",c0*log(c1*epsilon + 1) + c2*epsilon**2 + c3*exp(T*c4)*log(c5*epsilon + 1) + epsilon*(sqrt(T)*c6 + c7),1,1,1,1,1,1,1,1,1
MatSci5,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,9.23128510719e-15,1.13596894658e-14,2.7555002557e-12,6.92311030577e-06,2.97441732504e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci5.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-4.149223359091411,1.064734880985395,0.19503554392490022,-5.881440758883192,1.470240434416428,1164.1219528159372,2.447532124404138,-328.9871030760306,96.45422402888799,0.31784956470289344]","(T*c0*epsilon**2 + T*c1*epsilon + T*epsilon*(c2 + epsilon) + c3*epsilon**c4*(c2 + epsilon) + c5*(c2 + epsilon)*Max(0, epsilon)**c6 + c7*epsilon + c8*epsilon**c9*(c2 + epsilon) + epsilon*(c2 + epsilon))/(c2 + epsilon)",1,1,1,1,1,1,1,1,1
MatSci6,qwen3-6-27b,full,0,1,1,1,1,0,0,0,0,1.4401664938e-14,1.43806769886e-14,8.67794684669e-13,0.000129370697548,2.50561293158e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci6.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-2329.7568158906693,170.536968858964,2824.8614134940176,0.5399883159789712,-50810.30599967293,-31731.027374929312]",epsilon*(T*c0*epsilon + T*c1 + T*c2*epsilon*(c3 + epsilon) + c4*epsilon + c5)/(c3 + epsilon),1,1,1,1,1,1,1,1,1
MatSci7,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,8.38213650596e-15,7.92353350502e-15,2.02019229885e-12,0.000239450224472,2.67657611829e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci7.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.10556484122584346,0.0042144211159644285,10.576823239687425,-3825.7258370077893,0.8282535963429591,30.104765447107344,-0.013286519839842385,0.40864737556601266,0.050770407262554634,2671.189260637389]",c0*exp(T*c1) + c2 + c3*log(c4*epsilon + 1) + c5*exp(T*c6) + c7*epsilon*(T + c8) + c9*epsilon,1,1,1,1,1,1,1,1,1
MatSci8,qwen3-6-27b,full,0,0,1,1,1,0,0,0,0,7.12094690858e-15,7.39375170978e-15,1.16689277528e-12,8.71276989756,1.69977269201e-07,0,0,0,1,1,1,0,0,0,logs/llm-srbench/full/qwen3-6-27b/MatSci8.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[0.18490918827384828,0.07653338819281572,-606.9887148178137,2622.0824233801723,0.9586649634064331,-0.1144766705821991,-50.480217111530365]",(T*c0*(c1*epsilon + 1) + c2*epsilon**2*(c1*epsilon + 1) + c3*epsilon**c4*(c5 + epsilon)*(c1*epsilon + 1) + c6*(c1*epsilon + 1) + epsilon)/(c1*epsilon + 1),1,1,1,1,1,1,1,1,1
MatSci9,qwen3-6-27b,full,0,0,0,1,1,0,0,0,0,2.60007389193e-14,2.73062107494e-14,8.13396730855e-13,1.38549888107e-05,3.20089509485e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci9.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-97.57722599551325,13.997829361131146,1978.8094729762852,-97.57062022362915,-1583.2958907717377,-0.0029561177228249512]",c0*epsilon + c1 + c2*epsilon**4 + c3*epsilon + c4*epsilon**3*(T*c5 + 1),1,1,1,1,1,1,1,1,1
MatSci10,qwen3-6-27b,full,0,0,0,0,0,0,0,0,0,1.43157763766e-14,1.68423727559e-14,1.14402656347e-12,0.000106710523037,2.68880416924e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/qwen3-6-27b/MatSci10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[31.446838944054363,-17009.993313976192,334044.80194980156,-0.07236071026893716,-8453.71279490097,-4.7092316191798345,-2.819549786598769,-61.02143276694996,177.28168836933503]",(T**(1/3)*(T*c0 + c1*epsilon + c2*(c3 + epsilon)**3 + c4 + c5*exp(c6*epsilon**(1/3))) + c7*epsilon**(6/5) + c8*epsilon**(1/5))/T**(1/3),1,1,1,1,1,1,1,1,1
