test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
CRK13,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,4.18221177711e-08,4.241883183e-08,0.00010514983843,0.00036559833273,0.000531952494426,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_all/gpt-5-2/CRK13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.00929557393120853,-0.00026435247140870556,1.246143155119505,-2.099650809553583,-0.3674988824186154,1.1971482237808422]",A**3*c0 + A**2*c1 + A*c2 + A*c3 + A*c4 + A*c5,1,1,1,1,1,1,1,1,1
CRK14,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,2.88757979867e-06,2.97553684407e-06,0.126676771412,0.640447982027,0.173024887299,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.08943157081337137,0.43569575107829644,-0.3287059038306226,0.2234963319154583,-0.013284287914911482,-0.12013477550702813,-14.80696175441196,0.029144789610848362,0.011959592007707215,3.181244210242349]",A**2*c0 + A*c1 + A*c2/(A*c3 + 1) + c4*t + c5 + c6*log(c7*t + 1)*sin(A*c8 + c9),0,0,1,0,0,0,0,0,0
CRK15,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,0.000215909366339,0.00022456635102,0.839209283437,0.0429030325814,0.0940004381137,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/CRK15.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3,"[0.5138372810832247,-0.541969935012466,0.0187478634564823,-0.0540992437571906]",A*c0*exp(c1*Abs(A)) + c2*t*exp(c3*t),0,0,1,0,0,1,0,0,1
CRK16,gpt-5-2,degen_all,1,1,1,1,1,1,1,1,1,1.11237597401e-14,1.19179322222e-14,2.83314492512e-07,0.000140610175676,0.000210585035193,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_all/gpt-5-2/CRK16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3,"[-1.2350947771818123e-09,-0.18168983507742478,0.9709294514017064,-0.24581249056633694]",A**(1/3)*c0*exp(c1*t) + A**(1/3)*c2 + A*c3,1,1,1,1,1,1,1,1,1
CRK17,gpt-5-2,degen_all,1,1,1,1,1,1,1,1,1,4.29887520768e-12,4.19130298776e-12,4.68275650311e-09,3.39184475916e-05,3.21717969563e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_all/gpt-5-2/CRK17.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[0.2084689169550375,-0.6750522968121518,-0.07831366868809557,-100.0,-100.0]","A**(1/3)*c0 + A*c1*exp(c2*t) + A*c3*Max(0, c4 + t)",1,1,1,1,1,1,1,1,1
CRK18,gpt-5-2,degen_all,0,0,0,1,1,0,0,0,0,4.27991818278e-10,4.22351141153e-10,0.0255164119389,0.0115694239704,0.0538117330858,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/CRK18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-8.50562878618862,-0.3579270042928265,8.235487872174647e-06,0.45593154338989866,-0.0012550517697083204,7.6199801231448605,7.934589198947211,3.595066901363423e-05,1.998627125138665]",A**2*c0 + A*c1*exp(c2*t) + A*c3 + c4*t/(c5 + t**2) + c6*cos(c7*t)*Abs(A)**c8,0,1,1,0,0,1,0,0,1
CRK19,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,1.01050976492e-08,9.95196237862e-09,0.00115827224838,0.000641212819122,0.002628288213,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_all/gpt-5-2/CRK19.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.28786078768914164,0.5191044090439783,-0.1715202858154598,-0.01205339760948901,0.03022255970549081,-0.06842297895930069,-55.68021633222174,-0.07604541770122335,0.00041724218545530374]",A**2*c0 + A*c1 + A*c2*exp(c3*t) + c4*exp(c5*t) + c6*exp(c7*t)*log(A*c8 + 1),1,1,1,0,1,1,0,1,1
CRK20,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,6.18122423484e-06,6.80296053095e-06,8.82167584877,0.0493463168945,0.457974898443,0,0,1,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.1276969401433112,-0.3454327115648179,-0.06704197747705294,-1.8912222786587762,0.6475962398116779,6.99937357701662,3.187873701585555,0.0010918588988527353,0.09519620086030309,4.99999989376138]",A**2*c0 + A*c1*exp(c2*t) + A*c3/(A*c4 + 1) + A*c5/(A + c6) + A*c7*sin(c8*t + c9),0,0,1,0,0,0,0,0,0
CRK21,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,1.05935822335e-09,1.04769135141e-09,0.000468700741908,3.82618912868,0.0164749016916,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK21.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.021487172774884045,0.3026920054508136,1.025467041326457,-1.2059814455295073,-0.06875791343613456,1.384740848975053e-05,0.03583248990101144,-0.02946266160384682,-0.0077233950602354,2.054239135431272]",A**2*c0 + A*c1 + A**c2*c3*exp(c4*t) + c5*exp(c6*t) + c7*exp(c8*t)*Abs(A)**c9,0,0,1,0,0,1,0,0,1
CRK22,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,2.49273026029e-06,3.8278796919e-06,113.42388361,0.667280565356,2.27793285697,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK22.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.32897,0.0014136,-0.30909,-0.053048,0.31197,1.1837,3.1738,-3.6446,-0.87881,0.034749]",A*c0/(A + c1) + A*c2*exp(c3*t) + c4*exp(c5/(c6 + t)) + c7*exp(c8*t)*log(A*c9 + 1),0,0,0,0,0,0,0,0,0
CRK23,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,2.97763657849e-06,2.86688974711e-06,0.116858337586,17.1042860947,0.457651631189,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK23.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.7905361266582269,1.6872167195848333,3.293874453678003,3.3689509217834854,-0.006995120241471276,-0.18518930609183265,0.30048276606127516]",A*c0 + A**c1*c2/(A**c1 + c3) + c4*exp(c5*t) + c6,0,0,0,0,0,0,0,0,0
CRK24,gpt-5-2,degen_all,0,0,0,1,1,0,0,0,0,2.27751750532e-10,2.10753884105e-10,4.37598465123e-07,0.0439497317479,0.00174884884471,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/CRK24.txt,,?,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.01613395863965881,-0.71930530258585,0.3077212554447476,0.1470903412423993,0.8081708530893955,-0.36780565537119647,-0.4834016139705362,-0.18518930609183265,8.179022803758101e-06]",A**3*c0 + A*c1*log(A*c2 + 1) + A**c3*c4 + c5 + c6*exp(c7*t)*log(A*c8 + 1),0,1,1,0,1,1,0,1,1
CRK25,gpt-5-2,degen_all,1,1,1,1,1,1,1,1,1,1.68393848994e-09,2.1389466028e-09,0.000397747201798,0.00311105877646,0.00659883969988,0,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_all/gpt-5-2/CRK25.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.0002339182209507746,4.282577012885616,-4.472064075695915,0.3421069381724038,0.29693010996772246,0.9751683525098893,3.1794754150533007,4.900998577697069]",A**2*c0 + A*c1 + A*c2 + c3 + c4*sin(c5*log(c6*Abs(A) + 1) + c7),0,1,1,0,1,1,0,1,1
CRK26,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,1.38157301208e-06,1.63917853615e-06,0.854312854865,0.39929052977,0.191402815351,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK26.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.32745,-0.3019,-0.17942,1.1085,-0.14034,6.3013,-0.16412,-0.72516,-0.98653,-0.040419]","A*c0*exp(c1*t) + A*c2 + c3 + c4*t/(c5 + t**2) + c6*exp(c7*t)*Abs(A) + c8*Max(0, A)**c9",0,0,1,0,0,0,0,0,0
CRK27,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,4.1702867545e-07,4.05444749571e-07,0.0532808552251,0.177426545824,0.0917289069784,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK27.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.35893293087569544,-0.3099256562289464,-0.08502011142181524,0.1649972812044947,3.982270541809282,31.877780632719478,-0.3594561092442511,0.1155121832062628]",A**2*c0 + A*c1*exp(c2*t) + A*c3 + c4/(c5 + t) + c6/(c5 + t) + c7*t/(c5 + t),0,0,1,0,0,1,0,0,1
CRK28,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,0.000529956067285,0.000586233945169,1.56064675886,0.0113955303441,0.0166955470275,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/CRK28.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.00030615,4.2177,-4.2203,0.057035,-0.054827,-1.2017,4.3915,0.0042461,3.1213]",A**2*c0 + A*c1 + A*c2 + c3 + c4*exp(c5*t) + c6*sin(c7*t + c8)/A**5,0,1,1,0,0,1,0,0,1
CRK29,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,5.38476345965e-06,5.10608241667e-06,0.472144690103,0.094230950844,0.138772204861,0,0,1,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK29.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.18887,-3.4479,3.9562,-0.18589,-0.042848,1.1134,-2.7143,-2.0655,0.060525,6.2529]","A**c0*c1 + c2 + c3*exp(c4*Max(0, t)**c5) + c6*exp(c7*t)*sin(A*c8 + c9)",0,0,1,0,0,0,0,0,0
CRK30,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,0.000103910082153,0.000115594823644,1.43943293072,0.0201633473452,0.0275198747591,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/CRK30.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0030167,4.2198,-4.2181,0.06767,-0.24665,0.034557,-1.5581,3.8352,4.6963,-2.8458]","A**2*c0 + A*c1 + A*c2 + A*c3*exp(c4*t) + c5*exp(c6/(c7 + t)) + c8*Max(0, A + c9)",0,0,1,0,0,1,0,0,1
CRK31,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,3.9397986207e-08,5.59716346499e-08,5.49942115603e-05,0.288854409334,0.310411074234,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK31.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.0096929,-0.89899,-0.71568,-0.53039,0.29519]",A*c0*exp(c1*t) + A*c2 + c3*sqrt(Abs(A)) + c4,0,0,1,0,0,1,0,0,1
CRK32,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,5.76629352862e-05,4.50486553589e-05,0.014110932866,0.394161481038,0.0114677886852,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK32.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-4.246695423838064,11.814067602157547,0.8151656256442246,-0.4858369847257636,-0.05314214742741088,-0.003194635312069635,-0.18518930609183265,0.6195464242187747]",A*c0/(A + c1) + A**c2*c3*exp(c4*t) + c5*t*exp(c6*t) + c7,0,1,1,0,0,1,0,0,1
CRK33,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,5.06525653739e-06,4.07905896902e-06,0.602363498559,145.923163966,1.39323333253,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK33.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-4.631,4.1552,1.4566,-0.29551,-0.96333,1.0751,-0.0010689,-4.9918]",A*c0 + A*c1 + A**c2*c3*exp(c4*t) + c5 + c6*t*exp(c7*t),0,0,0,0,0,0,0,0,0
CRK34,gpt-5-2,degen_all,1,1,1,1,1,1,1,1,1,3.4723618485e-09,3.60472042388e-09,2.19366048098e-06,0.762304916968,0.723182755458,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK34.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[4.231456174779317,-4.119564275847767,-2.785728747279828,-0.09615923051255607,-0.19304896661326318,1.2833688829635619,0.017304765429670153,2.1212174620494793]",A*c0 + A*c1 + c2*Abs(A)**c3 + c4*Abs(A)**2 + c5*Abs(A)**c3 + c6*Abs(A)**2 + c7,0,0,1,0,1,1,0,0,1
CRK35,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,3.93181445165e-08,3.78635243005e-08,5.75314339275e-05,0.714468193777,0.00296669920176,0,0,0,0,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/CRK35.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.12552597381304448,6.4373311819286405,-0.20587128220039966,0.21070920930649079,2.5547810183822515,0.3882864809833243,1.2091559195859738,6.204718326292187]",A**2*c0/(c1 + Abs(A)) + c2 + c3*t/(c4 + t) + c5*Abs(A)**c6/(c7 + Abs(A)**c6),0,0,1,0,1,1,0,0,1
CRK_all,gpt-5-2,degen_all,4/36,6/36,6/36,12/36,12/36,6/36,6/36,6/36,6/36,4.06100519891e-08,4.919523324e-08,0.00331543057262,0.135828748334,0.0368865724425,6/36,9/36,18/36,6/36,11/36,25/36,5/36,8/36,16/36,,,,aggregate row; no single NMSE,combined aggregate row,,[],,8/36,15/36,30/36,7/36,14/36,28/36,7/36,11/36,26/36
MatSci0,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,4.19731581517e-07,4.99684451329e-07,0.00810917413061,10.4617342473,0.00909547465629,0,0,0,0,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci0.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-28.36836409961647,0.0283577845981414,143.0475187856219,4.612634743206816,1.2526422086136748,14.82103040727691,4.37998926623727,2.2830433885575556,0.09013160826397995,-1000.9998666679929]",c0*epsilon/(c1 + epsilon) + c2*cos(c3*exp(c4*epsilon)) + c5*exp(c6*sin(c7*epsilon + c8)) + c9*epsilon,0,0,1,0,1,1,0,0,1
MatSci1,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,0.0077534703991,0.00773032093078,2.57132223874,0.0395969040315,0.109762613367,0,0,1,0,0,0,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci1.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.012000197974143027,53.33001121598223,2.20532437973511,5.765582316570779,-1000.9999949178007,0.08924411926805693,1.0393006074434439,9.512124279008255]",T*c0 + c1*epsilon**(1/4) + c2 + c3*epsilon**3 + c4*epsilon**5*log(c5*epsilon + 1)*cos(T*c6) + c7*epsilon,0,0,1,0,0,1,0,0,1
MatSci2,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,5.50852002837e-10,5.4975060129e-10,7.01184445126e-05,0.0123335333497,0.000229301257087,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/MatSci2.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1.8734166774638736,3.7566979937058975,-95.02691377690695,4.843443894023928,1.7364433804794555,498.0009917520785,-89.61357022929334,-0.010887011671807823,-1000.9999999999999,-0.013283693569995845]",T*c0*epsilon + T*c1 + c2*exp(c3/(c4 + epsilon)) + c5 + c6*exp(T*c7*epsilon) + c8*epsilon*exp(T*c9),1,1,1,1,1,1,1,1,1
MatSci3,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,4.02372246199e-06,1.08808359393e-06,0.000240020437099,0.0142780639274,0.00241873363697,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/MatSci3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1000.999983266868,153.00597710610938,-49.55521214442777,224.8004287024679,2.916267235458801,1.4056021165435857,5.763680928318642,81.1213814466841,-81.39159560291245,4.999999538942022]",c0*epsilon**2 + c1*epsilon + c2 + c3*exp(c4*sin(c5*epsilon + c6)) + c7*epsilon**(1/4) + c8*log(c9*epsilon + 1),0,1,1,0,1,1,0,1,1
MatSci4,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,7.09473315674e-12,9.28042411146e-12,3.04376170872e-09,0.0161667609114,4.9707013293e-06,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/MatSci4.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[9.34610424851957,4.524794124711678,-4.629084471817664,70.41958150589552,-3.348341164067136,123.1670909108438,124.70663509949266,-121.61557537768333,154.090510484823]",T*c0*epsilon/(c1 + epsilon) + T*c2/(c1 + epsilon) + c3*exp(c4*epsilon) + c5/(c1 + epsilon) + c6/(c1 + epsilon) + c7*epsilon/(c1 + epsilon) + c8,1,1,1,1,1,1,1,1,1
MatSci5,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,2.03396088619e-06,8.08871284492e-07,0.00145337897827,0.0209113123374,0.00483708771142,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/MatSci5.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1.6547190059432235,0.08093875269124416,-1.3929965863430338,2.1766495262258103,4.999999997782338,2.9904191209086575,6.147929497480859,-79.91628260590305,-158.15535297078844,-105.73588924103655]",c0*epsilon/(c1 + epsilon**2) + c2*sin(c3*log(c4*Abs(epsilon) + 1) + c5)/(c1 + epsilon**2) + c6*Abs(epsilon)**(1/4)/(c1 + epsilon**2) + c7*epsilon**2*sin(c3*log(c4*Abs(epsilon) + 1) + c5)/(c1 + epsilon**2) + c8*epsilon**2*Abs(epsilon)**(1/4)/(c1 + epsilon**2) + c9*epsilon**3,0,1,1,0,1,1,0,1,1
MatSci6,gpt-5-2,degen_all,0,1,1,1,1,1,1,1,1,2.20783205719e-08,2.18917922975e-08,2.95106287061e-05,0.917886425684,0.000940161562246,0,0,0,1,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci6.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-549.0104662719237,-196.29331437420544,3.723889035358388,752.6261271302512,-1001.0,-18.51893069094911,-1000.9999189467029,0.17137716709624518,168.06671828027584,3.1982411426371895]",T*c0 + T*c1*(epsilon + 1)**c2 + T*c3*epsilon + T*c3 + c4*exp(c5*epsilon) + c6 + c7*(c8*Abs(epsilon) + 1)**c9,0,0,1,1,1,1,0,0,1
MatSci7,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,1.30019073274e-08,1.33887375065e-08,2.10020850892e-05,0.129269331326,0.000585744250887,0,0,0,1,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci7.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[2.3647286633154647,71.8075146700713,2.550326027154636,1.478416759368207,-94.00334840633813,1.0178185346961546,0.23333805207978756]",T*c0*epsilon + c1*exp(c2/(c3 + epsilon)) + c4*exp(c5*epsilon)*log(T*c6 + 1),0,1,1,1,1,1,0,1,1
MatSci8,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,3.45276750034e-09,3.64371016386e-09,7.15660312786e-06,57428.4256438,0.00027852540646,0,0,0,1,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci8.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[7.488371185172324,4.57280231465127,4.245590076005474,-0.5380103349765931,-0.24381755399412477,-1000.9999951239676,-1000.9999951230225,419.4308240933388,1.0280865896093487]",T*c0*epsilon*log(c1*Abs(epsilon) + 1)/(c2 + epsilon) + T*c3*log(c1*Abs(epsilon) + 1)/(c2 + epsilon) + c4/(c2 + epsilon) + c5*epsilon/(c2 + epsilon) + c6*epsilon/(c2 + epsilon) + c7*Abs(epsilon)**c8,0,1,1,1,1,1,0,1,1
MatSci9,gpt-5-2,degen_all,0,0,0,1,1,0,0,1,0,4.27981881079e-11,4.49520358331e-11,7.62299833762e-08,0.000862427493737,7.10327288774e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_all/gpt-5-2/MatSci9.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[7.065851879838787,3.2314570410557377,-354.3752995637088,27.81727982287818,-5.636065745653634,-9.803203161421246,3.942767455142255,-4.014058358054889,-788.4802570122044]",T*c0*Abs(epsilon)**c1 + c2*epsilon**2 + c3*exp(c4*epsilon) + c5*exp(c6*epsilon) + c7 + c8*Abs(epsilon)**c1,1,1,1,1,1,1,1,1,1
MatSci10,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,2.11176910307e-07,2.10534901768e-07,0.000668920123095,1.82188057083,0.00481643813067,0,0,0,0,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-179.8441845074749,334.6157824296874,-299.27929373005173,2.4057658583402204,0.48447013534587247,569.2081779517862,6.9721892260258675,-577.8182415524784,4.751148456941143,4.9999962101343955]",T*c0/(epsilon + 1)**2 + T*c1*epsilon + T*c1 + T*c2*sin(c3*epsilon + c4) + c5*epsilon*exp(c6*epsilon) + c7*exp(c8*epsilon)*log(T*c9 + 1),0,0,0,0,1,1,0,0,0
MatSci11,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,1.08256504557e-06,1.2118203735e-06,0.00103389823526,0.190501137168,0.00601241176018,0,0,0,0,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[66.96708887401408,4.111534089827879,1.0065719457613411,69.82028141446023,0.5250390026972828,4.999999999999999,2.2008394659901747]",c0*epsilon*exp(c1*epsilon) + c2 + c3*epsilon**c4*sin(c5*epsilon + c6),0,1,1,0,1,1,0,1,1
MatSci12,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,3.03375256604e-05,2.8019377948e-05,0.00387621856418,0.0186406098067,0.0016334308165,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_all/gpt-5-2/MatSci12.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.4590028172538163,72.48874084068193,-108.34387427737337,-1.0795606191560974,45.1959591227957,2.424527380383178,0.4719644963841835,125.22526367630105,0.3322882428390199,3.1097468785890707]",T*c0*epsilon + c1 + c2*exp(c3*epsilon) + c4*log(c5*epsilon**c6 + 1) + c7*log(c8*exp(c9*epsilon) + 1),1,1,1,0,1,1,0,1,1
MatSci13,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,4.64892335274e-08,5.72528486388e-08,7.45673511149e-08,12.5628160523,1.01798879421e-05,0,0,0,1,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.3302464473622981,-11.987265130557642,0.12644097437965657,0.0011555280603656613,-26.82174109319934,105.29668615917012,-42.902763916434026]",T*c0 + c1*epsilon/(c2 + c3*exp(c4*epsilon)) + c5 + c6*epsilon,0,1,1,1,1,1,0,1,1
MatSci14,gpt-5-2,degen_all,0,0,0,0,0,0,0,0,0,1.45781697827e-08,7.04729599507e-09,1.52365719457e-07,0.166124086027,6.39636014747e-05,0,0,0,1,1,1,0,0,0,logs/llm-srbench/degen_all/gpt-5-2/MatSci14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[526.1392617376392,-66.02025181864094,3.277766081672886,61.451566369669216,3.308295894353793,22.522263235566314,-75.2724369002367,1.9102304342292398,-1.8052609519671403,0.7186589255532511]",c0*epsilon**2 + c1*exp(c2*epsilon) + c3*exp(c4*epsilon) + c5 + c6*cos(c7*exp(c8*epsilon**c9)),0,1,1,1,1,1,0,1,1
