test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
CRK14,llama3-1-8b,full,1,1,1,1,1,0,0,0,0,1.87471037449e-14,1.99770603993e-14,5.07746224253e-11,7.77754024687e-06,5.15813732597e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK14.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.12862423419928112,-0.4999999779435852,-0.0643120986359533,-0.05938439129538319,0.38942437660722695,0.5829316476657891]",sqrt(A)*c0 + 2*A*(c1 + c2*exp(c3*t)) + A + c4*sin(A*c5),1,1,1,1,1,1,1,1,1
CRK15,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,9.46171966434e-14,8.20415362895e-14,2.56594272029e-10,6.34212093163e-07,3.40512123776e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK15.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.17534309242226642,-0.05941960535937051,0.4482420803193246,1.3567486112762304,-0.12074562757593772,-0.06861013713954145,-1.1309763661450956,0.5542394513877031,0.012646016178616565,1.2763783668345547]",sqrt(A)*c0 + A*c1*log(A*c2 + 1) + A*c3 + A*c4*exp(c5*t) - A + c6*log(A*c7 + 1)**2 + c8 + c9*log(A*c2 + 1),1,1,1,1,1,1,1,1,1
CRK16,llama3-1-8b,full,0,0,0,1,1,1,1,1,1,4.89234734255e-05,6.86981114686e-05,107.12695157,1.69149934579,2.58660186242,0,0,0,0,0,0,0,0,0,logs/llm-srbench/full/llama3-1-8b/CRK16.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-6.061739262617322,-0.024991994007063673,1.9805044646203795,0.0003079390333626054,0.49130072406455116,2.158698039523831,-0.938178537718239,-0.2838455146373047,-0.1867621568229178]",(A*c0 + 1)*(A**(1/3)*c1*(A*c0 + 1)*log(A*c2 + 1) + A**(1/3)*c3*(A*c0 + 1)*sin(A*c4 + c5) + A**(1/3)*(A*c6 + c7) + c8*(A*c0 + 1))/A**(1/3),0,0,0,0,0,0,0,0,0
CRK17,llama3-1-8b,full,1,1,1,1,1,1,1,1,1,4.09842020966e-15,4.16660280454e-15,5.6349117841e-13,9.21104878134e-07,7.29725294188e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK17.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2,"[0.2084703211494884,-0.6750544484631456,-0.07831322610708163]",A**(1/3)*c0 + A*c1*exp(c2*t),1,1,1,1,1,1,1,1,1
CRK18,llama3-1-8b,full,0,0,0,1,1,1,1,1,1,8.2960069365e-12,7.45846967224e-12,6.68375841988e-05,0.00104706210672,0.00199490694717,0,1,1,0,1,1,0,1,1,logs/llm-srbench/full/llama3-1-8b/CRK18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.45919481725547956,0.025014004476570886,0.6261668375182584,0.860852817192686,3.002596767247942,0.30631109181603067,-3.6518979118839194,1.0184436179857665]",(A*c0 + 1)*(A*c1*(A*c2 + c3) + (A*c0 + 1)*(A*(c4 + c5*(A*c2 + c3)) + c6*(A*c2 + c3)*log(A*c7 + 1)))/(A*c2 + c3),1,1,1,0,1,1,0,1,1
CRK19,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,1.6240984774e-12,1.5172510055e-12,8.2010043821e-09,6.03796001008e-06,9.38573612734e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK19.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.18950553799109832,-0.16498080983293864,-0.012758519072250427,0.15881364929386854,0.0008016449454880215,2.3570429709621217,4.999998055553183,0.36078991162770724,-0.36101563270547815,-1.2927225817205779]",A**2*c0 + A*c1*exp(c2*t) + A*c3 + c4*sin(A*c5 + c6) + c7 + c8*exp(A*c9),1,1,1,1,1,1,1,1,1
CRK20,llama3-1-8b,full,1,1,1,1,1,1,1,1,1,3.25221990374e-13,3.26192361673e-13,1.29820235891e-08,1.33926291813e-05,1.94585133861e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK20.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3,"[-0.31221287595630964,-0.07984001833671309,0.47172804792630924,0.8721876281015017]",A*c0*exp(c1*t) + c2*sin(A*c3),1,1,1,1,1,1,1,1,1
CRK21,llama3-1-8b,full,1,1,1,1,1,0,0,0,0,1.38149036299e-15,1.44851840764e-15,6.78491431932e-15,6.73497153838e-05,9.31163973587e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK21.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.0604511465268205,-0.9112381236719033,-0.08901021678611344,0.08820107248877511,0.8694290974705923,1.9845246341467904]",A*(c0 + c1*exp(c2*t) + c3*log(c4*t + c5)),1,1,1,1,1,1,1,1,1
CRK22,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,3.39984168335e-10,4.66161100145e-10,0.0249774183265,0.00774422994646,0.037169412441,0,1,1,0,0,1,0,0,1,logs/llm-srbench/full/llama3-1-8b/CRK22.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[1.2977799197845292,-0.30589101934246776,0.08247799992625549,0.9555742653539002,0.9543932764297224,-5.218298927720474,-0.06971692922398764,-4.840147062739825,27.943035762100717]",(t**c0*(A*c1 + c2) + (c3*t + c4)*(A*c5 + c6 + c7*log(A**5 + 1)))/((c4 + t)*(c8 + t**c0)),0,1,1,0,0,1,0,0,1
CRK23,llama3-1-8b,full,0,1,1,1,1,1,1,1,1,8.15375135674e-14,7.84221533066e-14,2.87134912976e-08,0.00998695981565,0.000432145601722,0,1,1,1,1,1,0,1,1,logs/llm-srbench/full/llama3-1-8b/CRK23.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.329600006187739,-0.021074797421983267,-0.05995164187175419,0.13986970438212507,0.13976904316833108,0.32114797279368207,0.766141711782147,1.0322284652924676,0.5219652353357005,-0.4599456310593131]",(A**(3/2)*c0 + sqrt(A)*c1 + A**3*c2 + A**2*c3 + A**2*c4 + A**2*c5*sin(A*c6 + c7) + A*c8 + A*c9*sin(A*c6 + c7))/A**(3/2),1,1,1,1,1,1,1,1,1
CRK24,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,3.15620720774e-13,1.78662816771e-13,5.69298023191e-09,0.0091887905779,0.000438784794629,0,1,1,1,1,1,0,1,1,logs/llm-srbench/full/llama3-1-8b/CRK24.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.20900564888999823,0.08612811546936565,0.2614735868769063,0.923016851587341,0.6518393329045711,-0.006237883581585041,-3.0687043537634673,1.225954080577082,0.10822056619777873]",A**2*c0 + A*c1 + c2*tanh(A*c3 + c4) + c5*tanh(A*c6 + c7) + c8,1,1,1,1,1,1,1,1,1
CRK25,llama3-1-8b,full,0,0,0,1,1,1,1,1,1,2.85418196426e-14,2.79930538251e-14,4.23061127929e-08,5.20748202972e-05,0.000103466078973,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK25.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.2571316154537125,-15.84991291699843,0.018690705693744775,-0.04570695490069157,2.0264352772846768,0.9583881369451808,0.7506096637305326,0.25753098156074133,1.2692943753596677,0.5279825386934992]",c0 + c1*log(A*c2 + 1) + c3*log(A*c4 + 1) + c5*log(A*c6 + 1) + c7*cos(c8*log(A*c9 + 1)),1,1,1,1,1,1,1,1,1
CRK26,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,3.90724563766e-15,3.8200810087e-15,1.1827052235e-09,4.90964133612e-06,9.14747828447e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK26.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.1384292739256563,-0.3334098802799249,-0.044316741784856915,-0.33235592719012425,-0.07071470757992654,-0.030016005796542587,-0.7457751469831484,0.029847811219026778,0.00476715583454956,2.6678162986234324]",sqrt(A)*c0 + A**2*c1 + A*c2 + A*c3*exp(c4*t) + c5*exp(A*c6) + c7 + c8*log(A*c9 + 1),1,1,1,1,1,1,1,1,1
CRK27,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,5.83999677801e-09,7.08133401285e-09,0.0164314180794,0.0113843090421,0.0487325275097,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/llama3-1-8b/CRK27.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-2.026159466527244,0.5941252247608455,0.6431762364037621,4.829610716150479,0.8096504925500609,0.6967620917085593,0.7314279764763694,-0.4467239023713889,-0.26795272706651224,-0.08544559349303267]",(A*c0 + c1*(c2*t + c3)*sin(A*c4 + c5) + c6 + (c3 + t)*(A*c7 + c8*exp(c9*t)))/(c3 + t),0,1,1,0,0,1,0,0,1
CRK28,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,6.4203829847e-07,7.77233653645e-07,0.000148807980669,0.000376588573443,0.000135495650773,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK28.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-525821119.75723845,58.44477155851077,-0.25965920259315206,-0.5033625983427749,1.520227372693588,0.06651984254203688,1.4091542758534834,-5.233949057641737,-2.8979849158342676]",A*c0/(c1 + t)**5 + A*c2 + c3*sin(c4*log(c5*t + 1)) + c6 + c7*exp(A*c8),1,1,1,1,1,1,1,1,1
CRK29,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,4.2718226537e-09,4.10118897805e-09,0.000558215256441,0.00141059643802,0.00763423448257,0,1,1,0,1,1,0,1,1,logs/llm-srbench/full/llama3-1-8b/CRK29.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[6.7870168877943255,0.6069730740837225,-0.35235277159348466,-0.0760210213933585,-5.478601626863588,0.37122073414685397,-17.10264595097934,-3.675615659524948,0.05503211619015115,1.9869646428597065]",A**2 + c0 + c1*exp(c2*exp(c3*t)) + c4*exp(A*c5) + c6*exp(A*c7) + c8*exp(c9/A),0,1,1,0,1,1,0,1,1
CRK30,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,1.04728841888e-12,1.00665589558e-12,4.82138333876e-09,1.87530153235e-06,2.45680183984e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK30.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.07006123503869076,-0.23999832192900172,-0.2566734635375203,-0.02053599038541929,-6.583336677883104,0.19134966514114984,4.441578177880259,1.4701009947708106,-6.078646533458692,4.125520477778903]",sqrt(A)*c0 + A*c1 + A*c2*exp(c3*t) + c4*log(A*c5 + 1) + c6*log(A*c7 + 1) + c8 + c9*log(A*c7 + 1)/A,1,1,1,1,1,1,1,1,1
CRK31,llama3-1-8b,full,0,0,0,1,1,1,1,1,1,3.30595461074e-13,2.97004507451e-13,6.26399320223e-09,0.0111512596302,0.0119405614447,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/llama3-1-8b/CRK31.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.014279778253510397,-0.41096761602886706,-0.9017893044731552,-0.006109505101255336,-1.0320450476897018,-0.9662626195279252,0.008349697231947265,-8.099917580595214,0.33639618156575474]",(A*c0 + 1)*(A**(1/3)*c1 + A*c2*(A*c0 + 1) + c3*(A*c0 + 1)*exp(c4*(A*c5 + 1)) + c6*(A*c0 + 1)*exp(A*c7) + c8*(A*c0 + 1)),0,1,1,1,1,1,0,1,1
CRK32,llama3-1-8b,full,0,0,0,1,1,0,0,0,0,3.41999914964e-13,3.47301354109e-13,4.1622668327e-10,1.51019464491e-05,3.1648702319e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/CRK32.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[86.61401534589443,-0.017704902597981784,-0.005766657169936978,-0.05056985758517214,-0.12204629948146609,1.9991200089840093,-0.007463592068793035,0.21743390534114557,0.09583143839901094]",sqrt(A) + A*c0*(c1 + c2*exp(c3*t)) + A + c4*log(A*c5 + 1) + c6*(A + c0)*log(A*c7 + 1) + c8,1,1,1,1,1,1,1,1,1
CRK33,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,2.42832809451e-13,1.91746883809e-13,2.88353280249e-08,0.0218140938548,0.000537545514353,0,0,1,1,1,1,0,0,1,logs/llm-srbench/full/llama3-1-8b/CRK33.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.10519205539592485,-0.6415349556275005,-1.7971026579198819,-0.10197564657228672,0.17558020192279633,0.25397278236559656,-0.10716839816862157,2.2910418757794155,0.2986051707726338]",(sqrt(A)*(A*(A**2*c0 + A*c1 + c2 + c3*log(c4*(A**2 + c5) + 1)) + c6) + A*c7*(A + c8))/A**(3/2),1,1,1,1,1,1,1,1,1
CRK34,llama3-1-8b,full,0,0,1,1,1,1,1,1,1,2.48452209138e-13,2.42290788138e-13,1.08605045856e-08,0.0549434605326,0.0155901303226,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/llama3-1-8b/CRK34.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.06408222593722619,0.42905989159650104,0.006721164819746264,-0.3292663656854544,2.0542009460323003,0.4888481758628338,-0.019184918301342068,-0.01916161122862259,0.9876429219716308]",(sqrt(A)*(A*c0*(A*c1 + c2) + A*c3*(A*c1 + c2) + c0*exp(A*c2) + c0*log((A*c1 + c4)/(A*c1 + c2)) + c5 + c6*(A*c1 + c2) + c7*(A*c1 + c2)) + c8*(A*c1 + c2))/sqrt(A),1,1,1,1,1,1,1,1,1
CRK35,llama3-1-8b,full,1,1,1,1,1,1,1,1,1,2.69129711912e-08,2.67203288322e-08,9.23935284057e-07,0.486790223147,0.000277896656927,0,0,0,1,1,1,0,0,0,logs/llm-srbench/full/llama3-1-8b/CRK35.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.0010709415282510696,7.823755967286681,0.008276987018973007,0.061876050606749215,0.027279253425816635,0.18079081669582917]",A*(c0*(c1 + t) + c2*(c3 + c4*t)*(c0*t + c1)*log(c5*t + 1))/(c3 + c4*t),0,0,1,1,1,1,0,0,1
CRK_all,llama3-1-8b,full,5/36,6/36,13/36,20/36,20/36,14/36,15/36,15/36,15/36,6.97710787092e-13,7.52291831588e-13,1.94272455403e-08,0.00122882927237,0.000422491353668,17/36,23/36,32/36,22/36,27/36,33/36,15/36,22/36,32/36,,,,aggregate row; no single NMSE,combined aggregate row,,[],,28/36,32/36,34/36,27/36,31/36,33/36,25/36,30/36,33/36
MatSci0,llama3-1-8b,full,0,0,1,1,1,1,1,1,1,5.22239310368e-15,5.8739220301e-15,1.01018460385e-12,3.1934514304e-05,1.28749401795e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci0.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.7062713514555805,-101.49472645082643,1814.653072872347,1.5975788354503477,-101.78921858664135,-156.76689384675552,0.5975782935900773,9.742279040902202,-1177.0553581300687]",T*c0*epsilon + c1*epsilon + c2*epsilon**c3 + c4*epsilon + c5*epsilon**c6 + c7 + c8*epsilon**2,1,1,1,1,1,1,1,1,1
MatSci1,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,3.11919574741e-10,3.39078784667e-10,6.95496387951e-09,0.000349121214534,6.43155180911e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci1.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[512.302697453889,430.0650815442503,-1994.7143645367307,0.46431122992960366,3.8054000594420643,0.021301281778644182,-430.06828882678656]",c0*epsilon + c1 + c2*log(c3*epsilon + 1) + c4*epsilon*sin(T + c5) + c6*exp(-epsilon) + 53.77*epsilon**0.26605 - 14.804*epsilon,1,1,1,1,1,1,1,1,1
MatSci2,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,4.43811185011e-15,4.82448481215e-15,9.92519507564e-12,6.20307446985e-06,1.19094737788e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci2.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[0.474237551624079,-1383.5978185115716,-10712.920969897297,-1.1606711115788846,11855.014311816592,-0.7330092763350669,105.67841060160822]",T*c0 + c1 + c2*exp(c3*epsilon) + c4*exp(c5*epsilon) + c6*epsilon,1,1,1,1,1,1,1,1,1
MatSci3,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,3.22015612015e-10,3.07170267825e-10,4.44200815263e-07,0.000157126322656,0.000102204475901,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[530.2687788930446,-0.5475869221395903,-411.53809253366614,71.54401809238628,-522.7956227291393,2.6867951647216426,4.999998635764619,626.9734742053147,-3204.567339150769,-24512.606628539128]",T**(1/3)*c0*epsilon + c1*epsilon**(1/3) + c2 + c3*epsilon**(1/5) + c4*sin(c5*epsilon + c6) + c7*epsilon**5 + c8*epsilon + c9/T,1,1,1,1,1,1,1,1,1
MatSci4,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,6.25675176899e-15,5.49114670774e-15,2.52424097466e-12,1.3692042732e-05,2.40867819155e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci4.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.013390841141133933,-1.952051405022921,-0.003269880985623422,-8603.792684747928,8813.71571265295,-0.47003832648336163,4.678674078646948,-5.723059252913203,4045.015723494223]",T*c0 + T*c1*exp(T*c2) + c3 + c4*exp(c5*epsilon) + c6*exp(c7*epsilon) + c8*epsilon,1,1,1,1,1,1,1,1,1
MatSci5,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,7.37958336414e-15,7.99423299443e-15,5.51648198004e-12,6.93557753254e-06,3.94692516875e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci5.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1563.8906754688983,1155.679781471828,2.4493014720583055,11.14750898581586,1.100142279924783,99.46550346467355,2.9468715986771508,0.30796030261845003,0.3178383639904062,65.83023532586901]",c0*epsilon**2 + c1*epsilon**c2 + c3*log(c4*epsilon + 1) + c5*(c6*log(c7*epsilon + 1))**c8 + c9*epsilon,1,1,1,1,1,1,1,1,1
MatSci6,llama3-1-8b,full,0,0,0,0,1,0,0,0,0,1.56120556473e-14,1.50493269627e-14,9.49814152262e-13,0.000693060529255,2.41396646178e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci6.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[1412434.027032683,-0.0929521834237718,0.010558950724826991,273.00002767130957,3266254.9766013706,-19763942.579098765,-900790037.1081427]",(c0*(c1 + epsilon)**3*(T*c2 + c3) + c4*(T*c2 + c3) + c5*epsilon + c6)/(T*c2 + c3),1,1,1,1,1,1,1,1,1
MatSci7,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,8.39000181724e-15,7.93863415341e-15,3.33191922601e-12,0.000217524152663,3.30069423769e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci7.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[1.5000003390177463,0.012287001700413221,-0.13694083712400396,75.32995467542999,-2020.570262479455,1338.6801059126294,-3524.3997148791573,0.8867678640903568,1338.6768252969314,10.997751889500874]",T**c0*c1*epsilon*exp(c2*epsilon) + c3*exp(c4/T) + c5*epsilon + c6*log(c7*epsilon + 1) + c8*epsilon + c9,1,1,1,1,1,1,1,1,1
MatSci8,llama3-1-8b,full,1,1,1,1,1,1,1,1,1,6.62649422922e-15,6.94552918814e-15,1.02336249619e-12,0.742611717897,1.80012595634e-07,0,0,0,1,1,1,0,0,0,logs/llm-srbench/full/llama3-1-8b/MatSci8.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.0038836758174906638,0.45925183263672936,0.7108996227316778,0.2815864659301468,5.231083264801823,0.95855864614525,-177.62912274659857,95.05728225228049,-1727.330040370735]",T**2*c0 + T*c1*epsilon + T*c2 + T*c3*epsilon + T*c4*epsilon**c5 + T + c6 + c7*epsilon + c8*epsilon**c5,1,1,1,1,1,1,1,1,1
MatSci9,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,2.65290149048e-14,2.77225763411e-14,8.67496518427e-13,1.94485207072e-05,3.3348839963e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci9.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[1.3855196220916355,4242.266314917186,-3377.6681137130354,0.8344324055150665,3.9193885708231075,239.44690138965424,-0.0033217290170002196,-2421.9052984025825,-2452.8373677341606,17.67861691427947]",T*c0*epsilon + c1*epsilon**4 + c2*sin(c3*epsilon + c4) + c5*exp(T*c6) + c7*epsilon + c8 + c9*epsilon/sqrt(T),1,1,1,1,1,1,1,1,1
MatSci10,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,1.3861192205e-14,1.49110255435e-14,8.62977968351e-13,6.4529664743e-05,2.44267841994e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[747.6078654815149,16.91276142961458,26.7696133266613,-169970.04492163754,-5.687295636267564,3.0003108459153367,668.0830720618573,-150719.9524369135,-0.31185428915613334,-1.0776896239707054]",T*c0 + c1*epsilon**(1/3) + c2*epsilon**(1/5) + c3 + c4*epsilon**(1/5)*log(c5*epsilon**(1/3) + 1) + (T*c6 + c7)*(c8*epsilon + c9 + epsilon**2),1,1,1,1,1,1,1,1,1
MatSci11,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,1.69212026532e-14,1.19796525823e-14,8.62404393514e-13,1.8012702318e-07,2.45247841029e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/llama3-1-8b/MatSci11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[4.258587733249267,-1708.6222093857605,1691.2420335692386,60.06324119006817,0.4776401009694838,12.309827717075759]",T*c0*epsilon**3 + c1*epsilon**3 + c2*epsilon**4 + c3*epsilon**c4*exp(c5*epsilon/T),1,1,1,1,1,1,1,1,1
MatSci12,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,2.59615378007e-05,2.51419762886e-05,0.0275743060843,0.0164980571854,0.00436091460301,0,0,1,0,1,1,0,0,1,logs/llm-srbench/full/llama3-1-8b/MatSci12.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1.4700608628533125,523.0125166184431,0.35956449845719624,-386.00878979358106,-3.3919089095697696,-30.477889179676637,-14.096688251222162,431.9101255520251,-8.977145639368086,-0.18795596101681336]","T*c0 + c1*sqrt(epsilon)*exp(c2*epsilon) + c3*sqrt(epsilon)*exp(c4*epsilon) + c5*exp(c6*epsilon) + c7 + c8*Max(0, c9 + epsilon) + epsilon",0,1,1,0,1,1,0,1,1
MatSci13,llama3-1-8b,full,0,0,0,0,0,0,0,0,0,2.68815882996e-08,4.02619594215e-08,1.90719977878e-07,8.86542243859,1.79467607553e-05,0,0,0,1,1,1,0,0,0,logs/llm-srbench/full/llama3-1-8b/MatSci13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.19326605610899814,-0.10604357516268961,-0.04817442514075276,-19.36722546127959,-301.96624051653674,-81.45974551547594,28.91294992605299,-0.020346678253775216,4.999999999500785,-0.002440863876346534]",(T*c0*epsilon + T*c1 + c2*epsilon**2*Abs(c3*epsilon + 1) + c4*epsilon**3 + c5*epsilon**2 + c6 + c7*epsilon*log(c8*epsilon + 1) + epsilon)/(c9 + epsilon**2),0,1,1,1,1,1,0,1,1
