test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
CRK13,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,1.91289674006e-09,1.88010462162e-09,2.80977161283e-05,7.96232023504e-05,0.000402662885759,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK13.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.03996992123160943,1.3779353048135987,17.128643399593063,-0.3255776175393659,0.2184667372307254,0.05913867580446441,-0.05369821202355593,4.462383191347423,-0.3155486533150126]",A*c0*exp(c1/(c2 + t)) + c3*sin(A*c4 + c5*exp(c6*t) + c7) + c8,1,1,1,1,1,1,1,1,1
CRK14,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,1.87236905535e-14,2.01042718292e-14,6.24825518801e-11,7.85621802875e-06,6.30445997909e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK14.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.12862447130477087,-0.059384245764587895,0.5000002510945761,-0.12862425087113358,-3.138808930654464e-07,0.3894255153838261,0.5829309325814734,1.2788571674685205e-06,-1.6056552432904144e-07,0.01856368199183146]",A*c0*exp(c1*t) + A**c2*c3 + c4 + c5*sin(A*c6 + c7) + c8*exp(c9*t),1,1,1,1,1,1,1,1,1
CRK15,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,4.49798143104e-14,3.89674438713e-14,2.6327429974e-11,5.49465388003e-07,7.38245244105e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.12072033792011158,-0.06862309222024982,0.49997228190344684,-0.12072564193525022,4.737708627791479e-09,-2.9453411014773723e-05,-0.853772670613519,0.9999909207744598,0.9999790001836287,3.1416322331091964]",A*c0*exp(c1*t) + A**c2*c3*exp(c4*t) + c5 + c6*sin(c7*log(A*c8 + 1) + c9),1,1,1,1,1,1,1,1,1
CRK16,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,1.10901268798e-14,1.20082669872e-14,2.86418336345e-07,0.000138614149759,0.000207838634588,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[0.9709294461654605,-0.245812489261947,1.995612798312165e-09,0.06247282500612468,0.128125450964997]",A**(1/3)*c0 + A*c1 + c2*cos(c3*exp(c4*t)),1,1,1,1,1,1,1,1,1
CRK17,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,4.08325226315e-15,4.19268836193e-15,5.7212498523e-13,9.49366186698e-07,7.79888150724e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK17.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.20847032056280101,-0.6750544494046874,-0.07831322615576727,1.0087364306958262,2.0998526429914981e-10,1.8316085241939284,4.502171380527351,7.693806526015986e-10]",A**(1/3)*c0 + A*c1*exp(c2*t) + A**c3*c4*sin(c5*t + c6) + c7,1,1,1,1,1,1,1,1,1
CRK18,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,4.23589636938e-15,3.1223791783e-15,3.31957759621e-09,1.07867980264e-05,2.71376491398e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK18.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.563717413570324,-4.464878000236656e-05,7.180109940623871,13.076767118953677,0.13137684641889377,0.7616945042191119,5.387157346815657e-05,-7.020517133476334e-06,7.118950082857085e-06]",A**2*c0 + A*c1/(c2*t + c3) + c4*sin(A*c5 + c6) + c7 + c8/(c2*t + c3),1,1,1,1,1,1,1,1,1
CRK19,deepseek-v4-pro,full,0,1,1,1,1,0,0,0,1,1.60820569838e-12,1.51281292355e-12,6.87379041309e-09,6.41570792957e-06,7.7717227468e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK19.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.06889559330920073,-0.012758676977062327,0.41761177619356077,-0.16498126658165344,0.6293051249710528,-0.06427985864190211,0.0027363393468148286,-0.23068603040193755,-0.0035729278811218665,0.8810102862830234]","A**2*c0*exp(c1*t)/(A*c2 + 1) + A*c3*exp(c1*t)/(A*c2 + 1) + A*c4/(A*c2 + 1) + A*c5*Max(0, A)**2/(A*c2 + 1) + c6/(A*c2 + 1) + c7*Max(0, A)**2/(A*c2 + 1) + c8*exp(A*c9)/(A*c2 + 1)",1,1,1,1,1,1,1,1,1
CRK20,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,3.1299016906e-08,3.2297033693e-08,0.00187642204052,0.00344750054718,0.00431020205722,0,1,1,0,1,1,0,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK20.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.31221,-0.07984,0.47173,0.87219,6.2832,5.1192e-08,-1.2533e-08,0.56059,0.021742,5.2164]",A*c0*exp(c1*t) + c2*sin(A*c3 + c4) + c5 + c6*sin(A*c7*exp(c8*t) + c9),0,1,1,0,1,1,0,1,1
CRK21,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,1.37175000657e-15,1.46879286255e-15,2.08959785843e-14,6.67639916926e-05,1.32910782087e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK21.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.9112380708727131,-0.08901022063577377,0.08820109698877335,0.4381043212683043,-2.0568260227862463e-08,-2.223123270477997]","A*c0*exp(c1*t) + A*c2*log(c3*t + 1) + c4*Max(0, A + c5)",1,1,1,1,1,1,1,1,1
CRK22,deepseek-v4-pro,full,0,0,0,0,0,0,0,0,0,2.6456461015e-10,2.69567867252e-10,0.000199460931576,0.000800071840296,0.0030862188422,1,1,1,0,1,1,0,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK22.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.2106796135211821,-0.0650336762178465,0.06348333654547207,0.07734633101260592,5.188275273939866,-0.21102214442157521,0.022894482444533917,4.72984528797503]",A*c0*exp(c1*t) + c2*log(c3*exp(A*c4) + 1) + c5*log(c6*exp(A*c7) + 1),1,1,1,0,1,1,0,1,1
CRK23,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,6.12226862018e-09,5.61756691015e-09,0.00229043413156,2.84421166506,0.0704517232744,0,0,0,0,0,1,0,0,0,logs/llm-srbench/full/deepseek-v4-pro/CRK23.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-2.8454e-06,0.5,0.10016,6.7765e-06,4.7122,3.762e-08,0.47148,0.85552,6.2832]",A*c0 + A**c1*c2*sin(c3*t + c4) + c5 + c6*sin(A*c7 + c8),0,0,0,0,0,1,0,0,0
CRK24,deepseek-v4-pro,full,0,0,0,1,1,1,1,1,1,3.1560113405e-13,1.7849997616e-13,5.69288689439e-09,0.00918290678927,0.000438964935077,0,1,1,1,1,1,0,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK24.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.2365876416410695,1.089721182587754,0.815200583923746,1.6016808375518468,-3.9982054602774313,0.8733939477724619,-0.09447568154470792,0.39869966151090125]",A**4*c0/(A**2*c1 + A*c2 + 1) + A**2*c3*exp(A*c4)/(A**2*c1 + A*c2 + 1) + A*c5/(A**2*c1 + A*c2 + 1) + A*c6*exp(A*c4)/(A**2*c1 + A*c2 + 1) + c7*exp(A*c4)/(A**2*c1 + A*c2 + 1),1,1,1,1,1,1,1,1,1
CRK25,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,2.85267549281e-14,2.79729272518e-14,4.2404207944e-08,5.15530435318e-05,0.000105261110694,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK25.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.15719944136332553,-0.0007507569747283718,1.0856974016985967,-4.0710013271021057e-10,0.6198665345579649,3.34440274661109,0.49207027916776347,0.9994046441605949,1.0001710467128329,4.3300861212981634e-06]",A*c0 + c1*log(A*c2 + 1) + c3*sin(c4*t + c5) + c6*sin(c7*log(A*c8 + 1) + c9),1,1,1,1,1,1,1,1,1
CRK26,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,3.91321475315e-15,3.93148987539e-15,1.18183063372e-09,4.92467583526e-06,9.16230716247e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK26.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.3323562238339526,-0.33235592697413585,-0.07071470839894127,1.0291068103535473e-06,6.459201463999987e-08,-1.0512838441720194,-0.13650542745869634,0.9999825777235408,3.141601766631168]",A**2*c0 + A*c1*exp(c2*t) + A**c3*c4/(A**c3 + c5) + c6*sin(sqrt(A)*c7 + c8),1,1,1,1,1,1,1,1,1
CRK27,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,3.12871767467e-14,3.6999964665e-14,3.59603753264e-09,1.92135073778e-05,3.04198153347e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK27.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.23318537762295474,-0.3115333791333227,-0.31153348906934547,-0.08476196982589099,2.5641540869250876e-07,-1.3899447423582163e-07,4.6822599602316854,4.4427329240347255]",A**(1/3)*c0 + A**2*c1 + A*c2*exp(c3*t) + c4 + c5*exp(c6*cos(A*c7)),1,1,1,1,1,1,1,1,1
CRK28,deepseek-v4-pro,full,0,1,1,1,1,1,1,1,1,1.71508027324e-12,1.72064543037e-12,1.05216182476e-10,6.93841636695e-07,2.33287495243e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK28.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.30093714329119975,-0.06776743806194861,1.121927874779199,-0.0002725081633878942,0.00027255947543236824,0.8292334662637622,-0.33762936868849935,6.654458890361151e-06,-1.8609499414453945e-06]",A**7*c0*exp(c1*t)/(A**6 + A**2*c2) + A**6*c3/(A**6 + A**2*c2) + A**6*c4/(A**6 + A**2*c2) + A**4*c5/(A**6 + A**2*c2) + A**3*c6*exp(c1*t)/(A**6 + A**2*c2) + A**2*c7/(A**6 + A**2*c2) + c8/(A**6 + A**2*c2),1,1,1,1,1,1,1,1,1
CRK29,deepseek-v4-pro,full,0,0,0,0,0,0,0,0,0,1.87165866875e-11,1.96251190711e-11,1.03812144879e-06,0.000129602929106,0.000346452383432,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK29.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.08112015726535612,4.288299197142697,-0.1012530399889653,-0.07563774201793615,250.84955848588405,1.816193877862725,-1.1405079600524184,0.031438642266664436,4.5605081200883175,-3.8607533559348535]","A**2*c0 + A*c1 + A*c2*exp(c3*t) + c4/Max(0, A + c5)**5 + c6*log(c7*exp(A*c8) + 1) + c9/sqrt(A)",1,1,1,1,1,1,1,1,1
CRK30,deepseek-v4-pro,full,0,1,1,1,1,1,1,1,1,1.04729138263e-12,1.00659699553e-12,4.83819324268e-09,1.87058825361e-06,2.47199434788e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK30.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.2566734127324084,-0.0205360209851532,-0.2519357758828087,5.199695211145312,2.544694213347638,-1.7708088923202234,0.6591297731994452,-0.031780444049099445,-2.081918221456372,0.03118890784199755]",A*c0*exp(c1*t) + A*c2 + A*c3/(A + c4) + c5*log(A*c6 + 1) + c7*exp(A*c8) + c9,1,1,1,1,1,1,1,1,1
CRK31,deepseek-v4-pro,full,0,0,1,1,1,0,1,0,1,6.7591443965e-15,4.21726031779e-15,4.17522302729e-09,0.0104147945892,0.00820714550118,0,0,1,0,1,1,0,0,1,logs/llm-srbench/full/deepseek-v4-pro/CRK31.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.5977528125168584,0.30144684166333824,-0.03029499670639358,-3.0650418567277753,-186.0773300762309,0.0037169503721538938,0.025738202231918198,0.32027127828111607,1.3177128721781142]",sqrt(A)*c0 + c1 + c2*exp(A*c3) + c4*log(A*c5 + 1) + c6*exp(c7*cos(A*c8)),1,1,1,1,1,1,1,1,1
CRK32,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,3.41185091357e-13,3.48149361107e-13,4.19543185107e-10,1.43564037021e-05,3.20074412141e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK32.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.799111439381511,-0.49947327250044044,-0.49947327261132624,-0.05056986563375611,1.155248559488343e-09,1.910900544197616,0.8369064039259453]",A**(1/3)*c0 + A*c1 + A*c2*exp(c3*t) + c4*sin(c5 + c6*t),1,1,1,1,1,1,1,1,1
CRK33,deepseek-v4-pro,full,0,0,0,1,1,0,0,0,0,2.42825236189e-13,1.9206568299e-13,2.87319191555e-08,0.0215992284058,0.000537829769848,0,0,1,1,1,1,0,0,1,logs/llm-srbench/full/deepseek-v4-pro/CRK33.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.5410594765294728,-0.7617572406802726,-0.11512201806580581,-0.08977581538902203,1.1036367694334101e-10,1.0112535330101566,2.210102972718939,-5.642978707316632,2.481203862252147]",A**(1/3)*c0 + sqrt(A)*c1 + A**2*c2 + A*c3 + c4*t/(A*c5 + c6) + c7/(A*c5 + c6) + c8,1,1,1,1,1,1,1,1,1
CRK34,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,2.48113881875e-13,2.42976660153e-13,1.08140028752e-08,0.0529755849535,0.0184174243799,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/deepseek-v4-pro/CRK34.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[0.724001637422198,-0.16891143226160252,3.689839197344068e-08,0.031111704284583187,1.5736946824312095,4.999595430733138]",A**(1/3)*c0 + A**2*c1 + c2*log(A*c3 + 1)*sin(c4*t + c5),1,1,1,1,1,1,1,1,1
CRK35,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,2.11475127145e-15,2.06868677169e-15,2.91225021641e-14,1.67329244785e-05,1.10179891241e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/CRK35.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[-0.13625696672817708,0.06225807032435184,0.9423435225302064,-5.066019137630723e-12,0.13471311213455026,1.0555710235842173,3.7792402123095696]",A*c0 + A*c1*log(c2*t + 1) + c3*exp(c4*t)*sin(A*c5 + c6),1,1,1,1,1,1,1,1,1
CRK_all,deepseek-v4-pro,full,21/36,26/36,29/36,32/36,33/36,25/36,28/36,25/36,30/36,2.45469559032e-13,2.17630494816e-13,4.90800311935e-09,5.91585176122e-05,6.88582149522e-05,23/36,26/36,34/36,27/36,31/36,35/36,22/36,26/36,34/36,,,,aggregate row; no single NMSE,combined aggregate row,,[],,33/36,34/36,34/36,32/36,34/36,35/36,32/36,34/36,34/36
MatSci0,deepseek-v4-pro,full,0,0,0,1,1,0,0,1,0,5.21610040696e-15,5.87231676464e-15,1.01038329824e-12,3.1953638797e-05,1.28835628004e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci0.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.7068106626041176,-1177.3250416086423,1814.6530953707152,1.5975788420900003,-156.76689390107464,0.5975782928936223,-1.6776839395248062e-09,-0.3171853054211089,-203.4311722155825,9.742279050971359]",T*c0*epsilon + c1*epsilon**2 + c2*epsilon**c3 + c4*epsilon**c5 + c6*epsilon/(c7 + epsilon) + c8*epsilon + c9,1,1,1,1,1,1,1,1,1
MatSci1,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,1.54046348215e-12,1.54618239559e-12,2.82644674023e-10,1.14570633937e-06,1.42671395709e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci1.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[8.121274407822453e-05,3.805399594540543,0.9999999990830408,0.021301786227233836,7.77381979869921,55.12423532198153,0.2663690385794907,-6.313054521056176]",c0*epsilon**(1/4) + c1*epsilon*sin(T*c2 + c3) + c4*epsilon**3 + c5*epsilon**c6*exp(c7/T),1,1,1,1,1,1,1,1,1
MatSci2,deepseek-v4-pro,full,0,0,0,0,0,0,0,0,0,4.40713250968e-15,4.88483749057e-15,4.76129249493e-12,4.6137236927e-06,7.13207825116e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci2.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-5242.746085835526,-1.3514201716583476,5130.708467654787,-3440.8012281147235,-0.0005045947306455078,-87.90973956531694,2.9998040492721048,-0.002240827397324064]",c0*exp(c1*epsilon) + c2 + c3*epsilon*exp(T*c4) + c5*epsilon**c6*exp(T*c7),1,1,1,1,1,1,1,1,1
MatSci3,deepseek-v4-pro,full,0,1,1,1,1,1,1,1,1,2.00107013085e-14,1.96571449866e-14,9.46581744967e-13,1.71363004088e-07,2.14916899783e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci3.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[3.30461456951429,3.0000001963104515,-1.970201075513133e-07,0.47953342419853484,4.399283644191567,-1221.175964619512,71.35553327842288,0.199802185285152,-42.864113927137005]",T*c0*epsilon**c1 + c2*sin(T*c3 + c4) + c5*epsilon**c1 + c6*epsilon**c7 + c8*epsilon**(1/5)/T,1,1,1,1,1,1,1,1,1
MatSci4,deepseek-v4-pro,full,0,0,0,0,0,0,0,0,0,6.23577744668e-15,5.44021226294e-15,1.12704984291e-12,7.48265088042e-06,1.65043645428e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci4.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.05393900806402696,16317.748798232426,0.09284023873830871,-1966.3800653659514,0.9688887402342863,-16303.023449302058,1095.6596818585494,0.0009661304450173088]",T*c0 + c1*exp(c2*epsilon) + c3*log(c4*epsilon + 1) + c5 + c6*epsilon*log(T*c7 + 1),1,1,1,1,1,1,1,1,1
MatSci5,deepseek-v4-pro,full,0,0,0,0,0,0,0,0,0,6.64324955195e-15,7.26416770749e-15,4.46291862244e-12,6.80561311577e-06,3.628222575e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci5.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[77.05067963213122,-1586.500626988269,96.46439449327673,0.31786070736686983,1171.7781003431555,2.4458549817886652,-85.19419667346725,-4.999999999502353,-0.1684975470975246]",c0*epsilon + c1*epsilon**2 + c2*epsilon**c3 + c4*epsilon**c5 + c6*exp(c7*epsilon**c8),1,1,1,1,1,1,1,1,1
MatSci6,deepseek-v4-pro,full,0,0,0,1,1,0,0,1,0,1.43872745335e-14,1.44036647846e-14,8.66304781008e-13,1.89443201318e-05,2.51788313007e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci6.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[353.89825441004143,0.12527986629858145,0.0927135434856058,-29.96869945814488,-24879.461766688368,1282.2077858814719,1263.2745566790547,-4.088293448279313e-06]",T*c0*epsilon**3/(c1*epsilon + c2) + T*c3*epsilon**2/(c1*epsilon + c2) + c4*epsilon**2/(c1*epsilon + c2) + c5*epsilon/(c1*epsilon + c2) + c6*epsilon/(c1*epsilon + c2) + c7/(c1*epsilon + c2),1,1,1,1,1,1,1,1,1
MatSci7,deepseek-v4-pro,full,0,0,0,0,0,0,0,0,0,8.36666205405e-15,7.88050163519e-15,1.72133180977e-12,0.000256607242802,2.4506795889e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci7.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.45424302424628993,25.367729457864048,-1.3294566521387081,-14.323992988872082,-3.328489315937231,-3256.040398947323,0.9225836225842899,2440.362675736825]",T*c0*epsilon + c1 + c2*epsilon**4 + c3*exp(c4*epsilon) + c5*log(c6*epsilon + 1) + c7*epsilon,1,1,1,1,1,1,1,1,1
MatSci8,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,6.57353233119e-15,6.86293190093e-15,1.04345349197e-12,9.53648765551e-06,1.80084524099e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci8.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[1.218981273830637,-1.6923622811727223e-05,2.0000002166390667,2609.0897577151377,1.9584558834184993,-240.71562434876373,-298.81017027816927,0.9585100842546247,-1203.5136522672592]",T*c0*epsilon + T*c1*epsilon**c2 + c3*epsilon**c4 + c5*epsilon + c6*epsilon**c7 + c8*epsilon**c2,1,1,1,1,1,1,1,1,1
MatSci9,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,2.59588013768e-14,2.72522507265e-14,8.14336837234e-13,1.31809548875e-05,3.28752954298e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci9.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.04971430750322177,5.119887630750702,3.0000101608074434,27.569835448033405,-1703.28213640094,1759.0782827114017,3.999981223410663,-170.29070368572036]",T*c0 + T*c1*epsilon**c2 + c3 + c4*epsilon**c2 + c5*epsilon**c6 + c7*epsilon,1,1,1,1,1,1,1,1,1
MatSci10,deepseek-v4-pro,full,0,0,0,0,0,0,0,0,0,1.30002939911e-14,1.497747286e-14,8.77023149969e-13,1.09992961244e-05,2.27915518054e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[224.34006656697085,2.0000488131320284,3935.450096742054,35.33353062154874,0.21428939507969919,1.2265141953967189e-06,11.208357154237126,221877.93155151256,2.9999575915508103,-133756.50920566334]",T*c0*epsilon**c1 + c2*epsilon + c3*epsilon**c4 + c5*exp(c6*epsilon) + c7*epsilon**c8 + c9*epsilon**c1,1,1,1,1,1,1,1,1,1
MatSci11,deepseek-v4-pro,full,1,1,1,1,1,1,1,1,1,1.6906338917e-14,1.19962581548e-14,9.18790525201e-13,1.81115906286e-07,2.6345976887e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci11.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[4.239584085214594,1700.744443388368,4.000003782924503,-6.225647854239149e-07,9.950129198100312,-1703.4315039208725,61.56031124065887,0.4776400701518248,-6.721082878457437]",T*c0*epsilon**3 + c1*epsilon**c2 + c3*exp(c4*epsilon) + c5*epsilon**3 + c6*epsilon**c7*exp(c8/T),1,1,1,1,1,1,1,1,1
MatSci12,deepseek-v4-pro,full,0,0,0,0,0,0,0,0,0,1.72528058797e-05,1.83006003617e-05,,0.0135516982954,0.00742497240024,0,0,1,0,1,1,0,0,1,logs/llm-srbench/full/deepseek-v4-pro/MatSci12.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.0010500941082175913,-97.33202335271847,2.237600145583465,101.6899949850898,0.470180026317822,-0.03805555436198892,1.0000002597141902,0.03355396867770923,0.14798986236089604,4.946195398744952]",T*c0 + c1*epsilon**c2 + c3*epsilon**c4 + c5*log(c6*sin(T*c7 + c8*epsilon + c9) + 1),0,1,1,0,1,1,0,1,1
